Client,Accounting Document Number,Fiscal Year,Document Item in Invoice Document,Purchasing Document Number,Item Number of Purchasing Document,Due Date for Retention
100,1000027639,2022,1,4000021796,10,
100,1000027640,2022,1,4000021787,10,
100,1000027641,2022,1,4000021787,10,
100,1000027642,2022,1,4000021787,10,
100,1000027643,2022,1,4000040684,10,
100,1000027644,2022,1,4000021787,10,
100,1000027645,2022,1,4000021787,10,
100,1000027646,2022,1,4000021787,10,
100,1000027647,2022,1,4000040688,10,
100,1000027648,2022,1,4000040690,10,
100,1000027649,2022,1,4000050545,10,
100,1000027650,2022,1,4000018956,1,
100,1000027651,2022,1,4000021798,10,
100,1000027652,2022,1,4000018903,1,
100,1000027652,2022,2,4000018903,2,
100,1000027653,2022,1,4000040732,10,
100,1000027654,2022,1,4000021779,10,
100,1000027655,2022,1,4000021774,10,
100,1000027656,2022,1,4000021775,10,
100,1000027657,2022,1,4000021776,10,
100,1000027658,2022,1,4000021778,10,
100,1000027659,2022,1,4000021777,10,
100,1000027660,2022,1,4000021780,10,
100,1000027661,2022,1,4000021777,10,
100,1000027662,2022,1,4000031680,10,
100,1000027663,2022,1,4000040530,10,
100,1000027664,2022,1,4000040529,10,
100,1000027665,2022,1,4000031680,10,
100,1000027666,2022,1,4000031401,90,
100,1000027666,2022,2,4000031401,100,
100,1000027666,2022,3,4000031401,110,
100,1000027667,2022,1,4000012896,20,
100,1000027668,2022,1,4000031401,50,
100,1000027668,2022,2,4000031401,60,
100,1000027668,2022,3,4000031401,70,
100,1000027668,2022,4,4000031401,80,
100,1000027669,2022,1,4000031401,10,
100,1000027669,2022,2,4000031401,20,
100,1000027669,2022,3,4000031401,30,
100,1000027669,2022,4,4000031401,40,
100,1000027670,2022,1,4000021800,10,
100,1000027671,2022,1,4000018753,5,
100,1000027672,2022,1,4000018733,1,
100,1000027673,2022,1,4000040751,10,
100,1000027674,2022,1,4000021806,10,
100,1000027675,2022,1,4000002638,10,
100,1000027676,2022,1,4000002639,10,
100,1000027677,2022,1,4000021790,10,
100,1000027678,2022,1,4000021794,10,
100,1000027679,2022,1,4000002938,10,
100,1000027680,2022,1,4000021796,10,
100,1000027681,2022,1,4000021347,10,
100,1000027681,2022,2,4000002880,10,
100,1000027682,2022,1,4000018778,6,
100,1000027683,2022,1,4000018778,1,
100,1000027683,2022,2,4000018778,2,
100,1000027683,2022,3,4000018778,3,
100,1000027683,2022,4,4000018778,4,
100,1000027683,2022,5,4000018778,5,
100,1000027684,2022,1,4000002980,10,
100,1000027685,2022,1,4000018793,1,
100,1000027686,2022,1,4000018701,1,
100,1000027687,2022,1,4000021407,10,
100,1000027688,2022,1,4000040744,10,
100,1000027689,2022,1,4000040757,10,
100,1000027690,2022,1,4000040752,10,
100,1000027691,2022,1,4000040753,10,
100,1000027692,2022,1,4000018808,1,
100,1000027693,2022,1,4000012577,10,
100,1000027694,2022,1,4000039999,10,
100,1000027695,2022,1,4000021421,10,
100,1000027696,2022,1,4000031397,50,
100,1000027697,2022,1,4000021411,10,
100,1000027698,2022,1,4000002983,10,
100,1000027699,2022,1,4000018869,1,
100,1000027699,2022,2,4000018869,2,
100,1000027699,2022,3,4000018869,3,
100,1000027699,2022,4,4000018869,4,
100,1000027699,2022,5,4000018869,5,
100,1000027699,2022,6,4000018869,6,
100,1000027699,2022,7,4000018869,7,
100,1000027699,2022,8,4000018869,8,
100,1000027699,2022,9,4000018869,9,
100,1000027699,2022,10,4000018869,10,
100,1000027699,2022,11,4000018869,11,
100,1000027699,2022,12,4000018869,12,
100,1000027699,2022,13,4000018869,13,
100,1000027699,2022,14,4000018869,14,
100,1000027699,2022,15,4000018869,16,
100,1000027699,2022,16,4000018869,17,
100,1000027699,2022,17,4000018869,18,
100,1000027699,2022,18,4000018869,19,
100,1000027699,2022,19,4000018869,20,
100,1000027699,2022,20,4000018869,21,
100,1000027699,2022,21,4000018869,22,
100,1000027699,2022,22,4000018869,23,
100,1000027699,2022,23,4000018869,24,
100,1000027699,2022,24,4000018869,25,
100,1000027700,2022,1,4000031863,10,
100,1000027700,2022,2,4000031863,40,
100,1000027701,2022,1,4000040002,10,
100,1000027702,2022,1,4000018796,1,
100,1000027702,2022,2,4000018796,3,
100,1000027702,2022,3,4000018796,4,
100,1000027702,2022,4,4000018796,5,
100,1000027702,2022,5,4000018796,6,
100,1000027702,2022,6,4000018796,7,
100,1000027702,2022,7,4000018796,8,
100,1000027702,2022,8,4000018796,9,
100,1000027702,2022,9,4000018796,10,
100,1000027702,2022,10,4000018796,11,
100,1000027702,2022,11,4000018796,12,
100,1000027702,2022,12,4000018796,13,
100,1000027703,2022,1,4000012739,10,
100,1000027704,2022,1,4000002977,10,
100,1000027705,2022,1,4000018750,1,
100,1000027705,2022,2,4000018750,2,
100,1000027705,2022,3,4000018750,3,
100,1000027705,2022,4,4000018750,4,
100,1000027705,2022,5,4000018750,5,
100,1000027705,2022,6,4000018750,6,
100,1000027705,2022,7,4000018750,7,
100,1000027705,2022,8,4000018750,8,
100,1000027705,2022,9,4000018750,9,
100,1000027705,2022,10,4000018750,10,
100,1000027705,2022,11,4000018750,11,
100,1000027705,2022,12,4000018750,12,
100,1000027705,2022,13,4000018750,13,
100,1000027706,2022,1,4000040761,10,
100,1000027707,2022,1,4000050493,10,
100,1000027707,2022,2,4000050493,20,
100,1000027708,2022,1,4000021818,10,
100,1000027709,2022,1,4000040763,10,
100,1000027710,2022,1,4000021419,10,
100,1000027711,2022,1,4000012933,10,
100,1000027712,2022,1,4000040681,10,
100,1000027713,2022,1,4000021823,10,
100,1000027714,2022,1,4000040680,10,
100,1000027715,2022,1,4000040767,10,
100,1000027716,2022,1,4000040682,10,
100,1000027717,2022,1,4000040768,10,
100,1000027718,2022,1,4000040687,10,
100,1000027719,2022,1,4000040770,10,
100,1000027720,2022,1,4000040771,10,
100,1000027721,2022,1,4000018770,1,
100,1000027722,2022,1,4000040773,10,
100,1000027723,2022,1,4000040774,10,
100,1000027724,2022,1,4000031472,10,
100,1000027725,2022,1,4000021814,10,
100,1000027726,2022,1,4000040776,10,
100,1000027727,2022,1,4000040777,10,
100,1000027728,2022,1,4000040778,10,
100,1000027729,2022,1,4000018868,12,
100,1000027729,2022,2,4000018868,13,
100,1000027730,2022,1,4000021697,10,
100,1000027731,2022,1,4000018868,11,
100,1000027732,2022,1,4000021825,10,
100,1000027733,2022,1,4000012816,10,
100,1000027734,2022,1,4000021817,10,
100,1000027735,2022,1,4000021807,10,
100,1000027736,2022,1,4000002900,10,
100,1000027737,2022,1,4000002898,10,
100,1000027738,2022,1,4000021635,10,
100,1000027738,2022,2,4000040793,10,
100,1000027739,2022,1,4000021813,10,
100,1000027740,2022,1,4000002891,10,
100,1000027741,2022,1,4000002890,10,
100,1000027742,2022,1,4000040794,10,
100,1000027743,2022,1,4000040795,10,
100,1000027744,2022,1,4000040796,10,
100,1000027745,2022,1,4000021815,10,
100,1000027746,2022,1,4000040758,10,
100,1000027747,2022,1,4000021822,10,
100,1000027748,2022,1,4000050652,10,
100,1000027749,2022,1,4000018655,9,
100,1000027750,2022,1,4000018850,1,
100,1000027751,2022,1,4000018933,1,
100,1000027751,2022,2,4000018933,2,
100,1000027751,2022,3,4000018933,3,
100,1000027751,2022,4,4000018933,4,
100,1000027752,2022,2,4000002915,10,
100,1000027753,2022,1,4000040798,10,
100,1000027753,2022,2,4000002925,10,
100,1000027753,2022,3,4000002924,10,
100,1000027754,2022,1,4000003124,10,
100,1000027755,2022,1,4000012885,10,
100,1000027756,2022,1,4000012734,10,
100,1000027757,2022,1,4000012734,10,
100,1000027758,2022,1,4000012715,10,
100,1000027759,2022,1,4000012715,10,
100,1000027760,2022,1,4000012715,10,
100,1000027761,2022,1,4000003119,10,
100,1000027762,2022,1,4000031493,10,
100,1000027763,2022,1,4000031493,10,
100,1000027764,2022,1,4000003118,10,
100,1000027765,2022,1,4000031603,10,
100,1000027766,2022,1,4000012500,20,
100,1000027767,2022,1,4000050793,10,
100,1000027767,2022,2,4000050793,20,
100,1000027768,2022,1,4000003186,10,
100,1000027769,2022,1,4000003106,10,
100,1000027770,2022,1,4000003105,10,
100,1000027771,2022,1,4000003174,10,
100,1000027772,2022,1,4000003189,10,
100,1000027773,2022,1,4000031813,10,
100,1000027774,2022,1,4000012978,10,
100,1000027775,2022,1,4000021767,10,
100,1000027776,2022,1,4000031787,10,
100,1000027777,2022,1,4000031601,10,
100,1000027778,2022,1,4000019007,1,
100,1000027779,2022,1,4000031451,40,
100,1000027779,2022,2,4000031451,90,
100,1000027780,2022,1,4000002711,10,
100,1000027781,2022,1,4000018843,2,
100,1000027782,2022,1,4000018843,1,
100,1000027783,2022,1,4000018810,1,
100,1000027784,2022,1,4000040945,10,
100,1000027784,2022,2,4000040942,10,
100,1000027784,2022,3,4000040944,10,
100,1000027784,2022,4,4000040946,10,
100,1000027784,2022,5,4000040943,10,
100,1000027785,2022,1,4000040950,10,
100,1000027785,2022,2,4000040947,10,
100,1000027785,2022,3,4000040948,10,
100,1000027785,2022,4,4000040951,10,
100,1000027785,2022,5,4000040949,10,
100,1000027786,2022,1,4000031567,10,
100,1000027787,2022,1,4000040895,10,
100,1000027787,2022,2,4000040905,10,
100,1000027787,2022,3,4000040913,10,
100,1000027787,2022,4,4000040899,10,
100,1000027787,2022,5,4000040902,10,
100,1000027787,2022,6,4000040890,10,
100,1000027787,2022,7,4000040907,10,
100,1000027787,2022,8,4000040900,10,
100,1000027787,2022,9,4000040887,10,
100,1000027787,2022,10,4000040903,10,
100,1000027787,2022,11,4000040909,10,
100,1000027787,2022,12,4000040901,10,
100,1000027787,2022,13,4000040894,10,
100,1000027787,2022,14,4000040898,10,
100,1000027787,2022,15,4000040888,10,
100,1000027788,2022,3,4000012342,40,
100,1000027789,2022,1,4000018949,1,
100,1000027789,2022,2,4000018949,2,
100,1000027789,2022,3,4000018949,3,
100,1000027789,2022,4,4000018949,4,
100,1000027789,2022,5,4000018949,5,
100,1000027789,2022,6,4000018949,6,
100,1000027789,2022,7,4000018949,7,
100,1000027789,2022,8,4000018949,8,
100,1000027789,2022,9,4000018949,9,
100,1000027789,2022,10,4000018949,10,
100,1000027789,2022,11,4000018949,11,
100,1000027789,2022,12,4000018949,12,
100,1000027790,2022,1,4000040892,10,
100,1000027790,2022,2,4000040912,10,
100,1000027790,2022,3,4000040884,10,
100,1000027790,2022,4,4000040891,10,
100,1000027790,2022,5,4000040908,10,
100,1000027790,2022,6,4000040893,10,
100,1000027790,2022,7,4000040906,10,
100,1000027790,2022,8,4000040885,10,
100,1000027790,2022,9,4000040896,10,
100,1000027790,2022,10,4000040897,10,
100,1000027790,2022,11,4000040910,10,
100,1000027790,2022,12,4000040886,10,
100,1000027790,2022,13,4000040889,10,
100,1000027790,2022,14,4000040911,10,
100,1000027790,2022,15,4000040904,10,
100,1000027791,2022,1,4000019013,1,
100,1000027791,2022,2,4000019013,2,
100,1000027791,2022,3,4000019013,3,
100,1000027791,2022,4,4000019013,4,
100,1000027791,2022,5,4000019013,5,
100,1000027791,2022,6,4000019013,6,
100,1000027791,2022,7,4000019013,7,
100,1000027791,2022,8,4000019013,8,
100,1000027791,2022,9,4000019013,9,
100,1000027791,2022,10,4000019013,10,
100,1000027791,2022,11,4000019013,11,
100,1000027791,2022,12,4000019013,12,
100,1000027791,2022,13,4000019013,13,
100,1000027791,2022,14,4000019013,14,
100,1000027791,2022,15,4000019013,15,
100,1000027791,2022,16,4000019013,16,
100,1000027791,2022,17,4000019013,17,
100,1000027791,2022,18,4000019013,18,
100,1000027791,2022,19,4000019013,19,
100,1000027792,2022,1,4000031838,20,
100,1000027793,2022,1,4000050798,10,
100,1000027794,2022,1,4000003193,10,
100,1000027795,2022,1,4000012523,10,
100,1000027795,2022,2,4000012523,20,
100,1000027795,2022,3,4000012523,30,
100,1000027795,2022,4,4000012523,40,
100,1000027795,2022,5,4000012523,50,
100,1000027795,2022,6,4000012523,60,
100,1000027795,2022,7,4000012523,70,
100,1000027795,2022,8,4000012523,80,
100,1000027795,2022,9,4000012523,90,
100,1000027795,2022,10,4000012523,100,
100,1000027795,2022,11,4000012523,110,
100,1000027795,2022,12,4000012523,120,
100,1000027796,2022,1,4000050345,10,
100,1000027797,2022,1,4000018886,1,
100,1000027797,2022,2,4000018886,2,
100,1000027798,2022,1,4000050335,10,
100,1000027799,2022,1,4000012856,10,
100,1000027799,2022,2,4000012856,20,
100,1000027799,2022,3,4000012856,30,
100,1000027799,2022,4,4000012856,40,
100,1000027799,2022,5,4000012856,50,
100,1000027799,2022,6,4000012856,60,
100,1000027799,2022,7,4000012856,70,
100,1000027799,2022,8,4000012856,80,
100,1000027799,2022,9,4000012856,90,
100,1000027799,2022,10,4000012856,100,
100,1000027799,2022,11,4000012856,110,
100,1000027800,2022,1,4000040749,10,
100,1000027801,2022,1,4000031883,10,
100,1000027802,2022,1,4000012911,10,
100,1000027803,2022,1,4000050610,20,
100,1000027804,2022,1,4000002912,10,
100,1000027805,2022,1,4000003094,10,
100,1000027806,2022,1,4000040421,10,
100,1000027807,2022,1,4000021650,10,
100,1000027808,2022,1,4000002859,10,
100,1000027808,2022,2,4000003170,10,
100,1000027809,2022,1,4000003214,10,
100,1000027810,2022,2,4000003191,10,
100,1000027811,2022,2,4000003190,10,
100,1000027812,2022,2,4000003192,10,
100,1000027813,2022,1,4000021628,10,
100,1000027814,2022,1,4000021630,10,
100,1000027815,2022,1,4000002884,10,
100,1000027816,2022,1,4000002888,10,
100,1000027817,2022,1,4000021674,10,
100,1000027818,2022,1,4000040762,10,
100,1000027819,2022,1,4000002896,10,
100,1000027820,2022,1,4000002886,10,
100,1000027821,2022,1,4000021672,10,
100,1000027822,2022,1,4000021673,10,
100,1000027823,2022,1,4000021646,10,
100,1000027824,2022,1,4000002885,10,
100,1000027825,2022,1,4000021654,10,
100,1000027826,2022,1,4000040766,10,
100,1000027827,2022,1,4000018670,1,
100,1000027828,2022,1,4000012813,10,
100,1000027829,2022,1,4000003220,10,
100,1000027830,2022,1,4000003219,10,
100,1000027831,2022,1,4000021677,10,
100,1000027831,2022,2,4000021679,10,
100,1000027831,2022,3,4000021680,10,
100,1000027832,2022,2,4000021627,10,
100,1000027833,2022,1,4000050763,10,
100,1000027834,2022,1,4000012598,10,
100,1000027835,2022,1,4000021681,10,
100,1000027835,2022,2,4000021682,10,
100,1000027835,2022,3,4000021683,10,
100,1000027836,2022,2,4000003222,10,
100,1000027837,2022,1,4000050787,10,
100,1000027837,2022,2,4000050787,20,
100,1000027838,2022,1,4000002009,10,
100,1000027839,2022,1,4000003254,10,
100,1000027840,2022,1,4000050723,10,
100,1000027841,2022,1,4000003255,10,
100,1000027842,2022,1,4000019011,1,
100,1000027842,2022,2,4000019011,2,
100,1000027842,2022,3,4000019011,3,
100,1000027843,2022,1,4000018655,29,
100,1000027844,2022,1,4000018656,1,
100,1000027844,2022,2,4000018656,2,
100,1000027844,2022,3,4000018656,4,
100,1000027844,2022,4,4000018656,6,
100,1000027844,2022,5,4000018656,7,
100,1000027844,2022,6,4000018656,8,
100,1000027844,2022,7,4000018656,9,
100,1000027845,2022,1,4000019006,1,
100,1000027845,2022,2,4000019006,2,
100,1000027846,2022,1,4000040764,10,
100,1000027847,2022,1,4000040833,10,
100,1000027848,2022,1,4000002394,10,
100,1000027849,2022,1,4000002395,10,
100,1000027850,2022,1,4000003226,10,
100,1000027851,2022,1,4000003225,10,
100,1000027852,2022,1,4000003233,10,
100,1000027853,2022,1,4000003243,10,
100,1000027854,2022,1,4000003238,10,
100,1000027855,2022,1,4000031469,10,
100,1000027856,2022,1,4000050142,10,
100,1000027857,2022,1,4000003230,10,
100,1000027858,2022,1,4000003236,10,
100,1000027859,2022,1,4000003301,10,
100,1000027860,2022,1,4000012952,10,
100,1000027861,2022,1,4000050606,20,
100,1000027862,2022,1,4000050876,10,
100,1000027862,2022,2,4000050876,20,
100,1000027862,2022,3,4000050876,30,
100,1000027862,2022,4,4000050876,40,
100,1000027862,2022,5,4000050876,60,
100,1000027862,2022,6,4000050876,70,
100,1000027862,2022,7,4000050876,80,
100,1000027863,2022,1,4000031598,10,
100,1000027864,2022,1,4000018794,1,
100,1000027864,2022,2,4000018794,2,
100,1000027864,2022,3,4000018794,3,
100,1000027864,2022,4,4000018794,4,
100,1000027865,2022,1,4000018797,1,
100,1000027866,2022,1,4000039977,10,
100,1000027867,2022,1,4000018777,1,
100,1000027868,2022,1,4000050176,10,
100,1000027868,2022,2,4000050176,30,
100,1000027868,2022,3,4000050176,40,
100,1000027868,2022,4,4000050176,50,
100,1000027868,2022,5,4000050176,60,
100,1000027868,2022,6,4000050176,70,
100,1000027868,2022,7,4000050176,90,
100,1000027869,2022,1,4000022134,10,
100,1000027870,2022,1,4000018857,1,
100,1000027871,2022,1,4000018629,1,
100,1000027871,2022,2,4000018629,2,
100,1000027872,2022,1,4000022136,10,
100,1000027873,2022,1,4000022138,10,
100,1000027874,2022,1,4000022139,10,
100,1000027875,2022,1,4000022141,10,
100,1000027876,2022,1,4000050527,10,
100,1000027877,2022,1,4000013012,10,
100,1000027878,2022,1,4000012613,10,
100,1000027879,2022,1,4000022146,10,
100,1000027880,2022,1,4000050698,10,
100,1000027881,2022,1,4000012634,10,
100,1000027882,2022,1,4000040018,10,
100,1000027882,2022,2,4000040019,10,
100,1000027882,2022,3,4000040025,10,
100,1000027882,2022,4,4000040029,10,
100,1000027882,2022,5,4000040030,10,
100,1000027882,2022,6,4000040031,10,
100,1000027882,2022,7,4000040032,10,
100,1000027882,2022,8,4000040033,10,
100,1000027882,2022,9,4000040034,10,
100,1000027882,2022,10,4000040035,10,
100,1000027882,2022,11,4000040036,10,
100,1000027882,2022,12,4000040037,10,
100,1000027882,2022,13,4000040045,10,
100,1000027883,2022,1,4000012634,10,
100,1000027884,2022,1,4000021982,10,
100,1000027885,2022,1,4000040066,10,
100,1000027885,2022,2,4000040068,10,
100,1000027885,2022,3,4000040071,10,
100,1000027885,2022,4,4000040073,10,
100,1000027885,2022,5,4000040074,10,
100,1000027886,2022,2,4000012293,40,
100,1000027887,2022,1,4000003485,10,
100,1000027888,2022,1,4000002504,10,
100,1000027888,2022,2,4000002502,10,
100,1000027888,2022,3,4000002601,10,
100,1000027888,2022,4,4000002516,10,
100,1000027888,2022,5,4000002515,10,
100,1000027888,2022,6,4000002514,10,
100,1000027888,2022,7,4000002510,10,
100,1000027888,2022,8,4000002511,10,
100,1000027888,2022,9,4000002512,10,
100,1000027888,2022,10,4000002508,10,
100,1000027888,2022,11,4000002513,10,
100,1000027888,2022,12,4000002507,10,
100,1000027888,2022,13,4000002505,10,
100,1000027889,2022,1,4000002709,10,
100,1000027889,2022,2,4000002736,10,
100,1000027889,2022,3,4000002737,10,
100,1000027889,2022,4,4000002768,10,
100,1000027889,2022,5,4000002769,10,
100,1000027889,2022,6,4000002771,10,
100,1000027889,2022,7,4000002788,10,
100,1000027889,2022,8,4000002789,10,
100,1000027889,2022,9,4000002790,10,
100,1000027889,2022,10,4000002791,10,
100,1000027889,2022,11,4000002710,10,
100,1000027890,2022,2,4000031233,30,
100,1000027891,2022,1,4000031502,10,
100,1000027892,2022,1,4000049908,50,
100,1000027893,2022,1,4000012440,20,
100,1000027894,2022,1,4000012771,10,
100,1000027895,2022,1,4000012767,10,
100,1000027896,2022,1,4000012770,10,
100,1000027897,2022,1,4000022200,10,
100,1000027898,2022,1,4000012893,10,
100,1000027899,2022,1,4000003120,10,
100,1000027900,2022,1,4000040087,10,
100,1000027901,2022,1,4000039764,10,
100,1000027901,2022,2,4000039784,10,
100,1000027901,2022,3,4000039787,10,
100,1000027901,2022,4,4000039786,10,
100,1000027901,2022,5,4000039789,10,
100,1000027901,2022,6,4000039790,10,
100,1000027901,2022,7,4000039791,10,
100,1000027901,2022,8,4000039792,10,
100,1000027901,2022,9,4000039794,10,
100,1000027901,2022,10,4000039795,10,
100,1000027901,2022,11,4000039796,10,
100,1000027901,2022,12,4000039797,10,
100,1000027901,2022,13,4000039798,10,
100,1000027901,2022,14,4000039799,10,
100,1000027902,2022,1,4000020980,10,
100,1000027903,2022,1,4000012500,30,
100,1000027904,2022,1,4000021087,10,
100,1000027904,2022,2,4000021071,10,
100,1000027904,2022,3,4000021061,10,
100,1000027904,2022,4,4000021059,10,
100,1000027904,2022,5,4000021058,10,
100,1000027904,2022,6,4000021057,10,
100,1000027904,2022,7,4000021056,10,
100,1000027904,2022,8,4000021055,10,
100,1000027904,2022,9,4000021054,10,
100,1000027904,2022,10,4000021053,10,
100,1000027904,2022,11,4000021052,10,
100,1000027904,2022,12,4000021051,10,
100,1000027904,2022,13,4000021047,10,
100,1000027905,2022,3,4000022234,10,
100,1000027906,2022,1,4000021026,10,
