Client,Number of Purchasing Info Record,Purchasing Organization,Purchasing info record category,Plant,Date on Which Record Was Created,Purchasing Group,Currency Key,Amortization period to,Amortization period from,Net Price in Purchasing Info Record,Price Valid Until,Item Number of Purchasing Document,Purchasing Document Number
100,5000000192,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,49.33,9999-12-31 00:00:00,10,4000053911
100,5000000193,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2396.0,2999-12-31 00:00:00,20,4000034562
100,5000000194,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,5251.65,2020-12-31 00:00:00,10,4000051334
100,5000000195,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,24480.0,2999-12-31 00:00:00,10,4000054633
100,5000000196,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,821.0,,30,4000033018
100,5000000197,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,249.09,9999-12-31 00:00:00,10,4000017564
100,5000000198,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,3132.0,9999-12-31 00:00:00,10,4000032267
100,5000000199,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,123.0,,10,4000013485
100,5000000200,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,32.0,9999-12-31 00:00:00,10,4000035889
100,5000000201,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,3315.21,9999-12-31 00:00:00,30,4000051908
100,5000000202,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,60.18,9999-12-31 00:00:00,40,4000051908
100,5000000203,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2121.35,9999-12-31 00:00:00,30,4000035012
100,5000000204,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,607.0,2999-12-31 00:00:00,10,4000050704
100,5000000205,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,9590.0,2999-12-31 00:00:00,10,4000015461
100,5000000206,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,57.53,9999-12-31 00:00:00,20,4000035012
100,5000000207,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,8579.5,9999-12-31 00:00:00,10,4000015653
100,5000000208,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,16.7,9999-12-31 00:00:00,10,4000052319
100,5000000209,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,348.0,,10,4000033258
100,5000000210,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,526.2,,20,4000051574
100,5000000211,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,28.9,9999-12-31 00:00:00,10,4000051859
100,5000000212,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,300.0,,20,4000032926
100,5000000213,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,24.5,2999-12-31 00:00:00,10,4000035651
100,5000000214,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1443.01,9999-12-31 00:00:00,10,4000013420
100,5000000215,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,54.9,9999-12-31 00:00:00,10,4000033160
100,5000000216,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.35,2999-12-31 00:00:00,10,4000016541
100,5000000217,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,18.82,2022-06-14 00:00:00,70,4000015277
100,5000000218,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.62,2022-06-14 00:00:00,110,4000014061
100,5000000219,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,7.59,2022-06-14 00:00:00,130,4000013105
100,5000000220,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2472.78,,20,4000035903
100,5000000221,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,5.72,2022-06-14 00:00:00,60,4000055502
100,5000000222,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.02,2022-06-14 00:00:00,30,4000051223
100,5000000223,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.44,2022-06-14 00:00:00,50,4000050564
100,5000000224,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,5.83,2022-06-14 00:00:00,90,4000033638
100,5000000225,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,38.03,9999-12-31 00:00:00,90,4000050457
100,5000000226,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.22,2022-06-14 00:00:00,80,4000054183
100,5000000227,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1651.92,,10,4000034463
100,5000000228,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,305.15,9999-12-31 00:00:00,10,4000031462
100,5000000229,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,38.75,9999-12-31 00:00:00,10,4000052365
100,5000000230,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,4.42,2022-06-14 00:00:00,70,4000035903
100,5000000231,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,156.0,,30,4000053080
100,5000000232,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,159.0,,50,4000053080
100,5000000233,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,160.0,,60,4000053080
100,5000000234,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,162.0,,110,4000053080
100,5000000235,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,148.5,,20,4000053080
100,5000000236,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,153.9,,90,4000053080
100,5000000237,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,159.3,,40,4000053080
100,5000000238,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,164.7,,80,4000053080
100,5000000239,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,168.3,,70,4000053080
100,5000000240,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,153.0,,100,4000053080
100,5000000241,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,189.52,2999-12-31 00:00:00,10,4000054310
100,5000000242,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,150.0,,10,4000053080
100,5000000243,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,222.98,2022-06-14 00:00:00,40,4000053074
100,5000000244,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,87.92,2022-06-14 00:00:00,20,4000036352
100,5000000245,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1274.0,2999-12-31 00:00:00,10,4000053200
100,5000000246,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1031.97,2999-12-31 00:00:00,10,4000033543
100,5000000247,Purchasing Organization2,0,,2019-11-14,Purchasing Group6,Currency Key1,,,0.0,9999-12-31 00:00:00,10,4000035102
100,5000000248,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,709.22,2999-12-31 00:00:00,10,4000053537
100,5000000249,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2.24,2999-12-31 00:00:00,10,4000055131
100,5000000250,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,829.14,2999-10-13 00:00:00,10,4000034983
100,5000000251,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,7.0,,10,4000053250
100,5000000252,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,7.5,2099-12-31 00:00:00,30,4000034069
100,5000000253,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,103.0,2999-12-31 00:00:00,20,4000015709
100,5000000254,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,37.63,2999-12-31 00:00:00,10,4000017601
100,5000000255,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,306.33,9999-12-31 00:00:00,10,4000053629
100,5000000256,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,215.6,2999-12-31 00:00:00,10,4000055186
100,5000000257,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,150.48,2999-12-31 00:00:00,10,4000012506
100,5000000258,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,146.0,2999-12-31 00:00:00,10,4000051070
100,5000000259,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,13.59,9999-12-31 00:00:00,10,4000054746
100,5000000260,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,269.39,2022-06-14 00:00:00,20,4000017487
100,5000000261,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,597.27,2022-06-14 00:00:00,20,4000012690
100,5000000262,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,11.98,,10,4000050137
100,5000000263,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1241.0,9999-12-31 00:00:00,10,4000053931
100,5000000264,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,94.04,9999-12-31 00:00:00,10,4000031469
100,5000000265,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,45.25,,20,4000015130
100,5000000266,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1491.75,2999-12-31 00:00:00,10,4000013518
100,5000000267,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,360.0,2999-12-31 00:00:00,10,4000051062
100,5000000268,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,84.0,,10,4000054605
100,5000000269,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2223.0,2999-12-31 00:00:00,10,4000014204
100,5000000270,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,103.9,,10,4000017595
100,5000000271,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,3735.0,2999-12-31 00:00:00,10,4000052959
100,5000000272,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,976.5,2020-12-31 00:00:00,10,4000054610
100,5000000273,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,212.4,9999-12-31 00:00:00,10,4000053534
100,5000000274,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,308.7,9999-12-31 00:00:00,30,4000053534
100,5000000275,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,944.1,9999-12-31 00:00:00,20,4000053534
100,5000000276,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2322.0,2999-12-31 00:00:00,10,4000032542
100,5000000277,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,3.1,2999-12-31 00:00:00,10,4000051683
100,5000000278,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,23.4,2999-12-31 00:00:00,10,4000015933
100,5000000279,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,71.0,2999-12-31 00:00:00,20,4000014204
100,5000000280,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,998.0,2999-12-31 00:00:00,10,4000014210
100,5000000281,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,36.0,9999-12-31 00:00:00,10,4000034378
100,5000000282,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,150.23,2999-12-31 00:00:00,10,4000055451
100,5000000283,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,34.2,2999-12-31 00:00:00,10,4000014670
100,5000000284,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,3444.0,9999-12-31 00:00:00,10,4000015000
100,5000000285,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2895.0,2999-12-31 00:00:00,10,4000014882
100,5000000286,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,342.8,2999-12-31 00:00:00,10,4000032797
100,5000000287,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.0,2021-01-14 00:00:00,20,4000054994
100,5000000288,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,5.81,9999-12-31 00:00:00,10,4000051470
100,5000000289,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.37,2022-06-14 00:00:00,150,4000016363
100,5000000290,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,95.76,2999-12-31 00:00:00,10,4000052988
100,5000000291,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,119.88,9999-12-31 00:00:00,30,4000052298
100,5000000292,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,186.0,,10,4000015008
100,5000000293,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1152.74,2999-12-31 00:00:00,10,4000053908
100,5000000294,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,4.95,2999-12-31 00:00:00,10,4000035807
100,5000000295,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2086.0,9999-12-31 00:00:00,10,4000052981
100,5000000296,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.61,2022-06-14 00:00:00,80,4000016812
100,5000000297,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,3.96,9999-12-31 00:00:00,110,4000033197
100,5000000298,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1262.07,9999-12-31 00:00:00,10,4000053979
100,5000000299,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,24.46,9999-12-31 00:00:00,20,4000050864
100,5000000300,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,222.26,9999-12-31 00:00:00,20,4000035693
100,5000000301,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,212.43,9999-12-31 00:00:00,10,4000035693
100,5000000302,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,16.58,9999-12-31 00:00:00,10,4000033719
100,5000000303,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.12,2022-06-14 00:00:00,20,4000035017
100,5000000304,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.57,2022-06-14 00:00:00,20,4000032091
100,5000000305,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.18,2022-06-14 00:00:00,20,4000014283
100,5000000306,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,756.0,9999-12-31 00:00:00,10,4000051844
100,5000000307,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.52,9999-12-31 00:00:00,10,4000016351
100,5000000308,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,127.3,2022-06-14 00:00:00,30,4000034728
100,5000000309,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,65.16,2022-06-14 00:00:00,20,4000036139
100,5000000310,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1281.0,9999-12-31 00:00:00,10,4000034886
100,5000000311,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,12.8,9999-12-31 00:00:00,10,4000035886
100,5000000312,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,330.0,9999-12-31 00:00:00,20,4000015513
100,5000000313,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1442.0,9999-12-31 00:00:00,30,4000015769
100,5000000314,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,90.0,9999-12-31 00:00:00,10,4000015769
100,5000000315,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,195.3,2020-12-31 00:00:00,10,4000012724
100,5000000316,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,90.32,,20,4000034653
100,5000000317,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.75,9999-12-31 00:00:00,20,4000054748
100,5000000318,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,918.67,9999-12-31 00:00:00,10,4000034239
100,5000000319,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,191.0,,10,4000036342
100,5000000320,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,268.93,9999-12-31 00:00:00,10,4000035698
100,5000000321,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,67.44,2022-06-14 00:00:00,20,4000034478
100,5000000322,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,490.0,9999-12-31 00:00:00,10,4000054985
100,5000000323,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,3.38,9999-12-31 00:00:00,40,4000054452
100,5000000324,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,148.0,9999-12-31 00:00:00,10,4000016069
100,5000000325,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,273.0,,50,4000014775
100,5000000326,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,572.0,,10,4000014775
100,5000000327,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,912.0,,20,4000014775
100,5000000328,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2115.0,9999-12-31 00:00:00,10,4000033634
100,5000000329,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,974.65,2022-06-14 00:00:00,60,4000016812
100,5000000330,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2.6,,10,4000051467
100,5000000331,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,270.94,2022-06-14 00:00:00,20,4000033954
100,5000000332,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,62.44,,10,4000017229
100,5000000333,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,294.0,,30,4000014775
100,5000000334,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,925.12,9999-12-31 00:00:00,10,4000016070
100,5000000335,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,247.09,,10,4000014488
100,5000000336,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,22.67,9999-12-31 00:00:00,80,4000013414
100,5000000337,Purchasing Organization1,0,Plant9,2019-06-12,Purchasing Group1,Currency Key5,,,153.85,2099-12-31 00:00:00,10,4000051198
100,5000000338,Purchasing Organization1,0,Plant9,2019-06-12,Purchasing Group1,Currency Key5,,,1008.55,,10,4000036111
100,5000000339,Purchasing Organization1,0,Plant9,2019-06-12,Purchasing Group1,Currency Key5,,,459.73,2020-12-31 00:00:00,30,4000012698
100,5000000340,Purchasing Organization1,0,Plant9,2019-06-12,Purchasing Group1,Currency Key5,,,1194.69,9999-12-31 00:00:00,20,4000034467
100,5000000341,Purchasing Organization1,0,Plant9,2019-06-12,Purchasing Group1,Currency Key5,,,106.19,2020-12-31 00:00:00,30,4000052791
