Client,Material Number,Created On,Date of Last Change,Date from which the cross-plant material status is valid,Date from which the X-distr.-chain material status is valid,Product hierarchy,Deletion date
100,MAT506,2018-11-29,2022-01-24,,,,
100,MAT507,2018-11-29,2021-10-28,,,,
100,MAT508,2018-11-30,2020-03-26,,,,
100,MAT5458,2018-11-30,2021-08-04,,,,
100,MAT5459,2018-11-30,2022-06-10,,,,
100,MAT5460,2018-11-30,2022-07-12,,,,
100,MAT5461,2018-11-29,2020-11-11,,,,
100,MAT5462,2018-11-29,2020-01-09,,,,
100,MAT5463,2018-11-30,2022-01-24,,,,
100,MAT5464,2018-11-29,2022-01-24,,,,
100,MAT5465,2018-11-29,2022-01-14,,,,
100,MAT5466,2018-11-30,2020-01-09,,,,
100,MAT5467,2018-11-30,2020-01-09,,,,
100,MAT5468,2018-11-30,2020-01-09,,,,
100,MAT5469,2018-11-29,2022-05-09,,,,
100,MAT5470,2018-11-29,2022-02-04,,,,
100,MAT5471,2018-11-29,2022-02-04,,,,
100,MAT5472,2018-11-30,2020-01-09,,,,
100,MAT5473,2018-11-29,2020-01-09,,,,
100,MAT5474,2018-11-29,2022-02-18,,,,
100,MAT5475,2018-11-30,2022-01-24,,,,
100,MAT5476,2018-11-30,2022-01-24,,,,
100,MAT5477,2018-11-30,2022-07-06,,,,
100,MAT5478,2018-11-30,2022-06-13,,,,
100,MAT5479,2018-11-29,2022-03-21,,,,
100,MAT5480,2018-11-29,2022-01-26,,,,
100,MAT5481,2018-11-30,2022-01-26,,,,
100,MAT5482,2018-11-29,2020-11-11,,,,
100,MAT5483,2018-11-29,2022-02-16,,,,
100,MAT5484,2018-11-30,2022-06-09,,,,
100,MAT5485,2018-11-29,2022-06-08,,,,
100,MAT5486,2018-11-29,2021-03-19,,,,
100,MAT5487,2018-11-29,2022-02-16,,,,
100,MAT5488,2018-11-29,2021-09-24,,,,
100,MAT5489,2018-11-30,2020-01-09,,,,
100,MAT5490,2018-11-30,2022-01-08,,,,
100,MAT5491,2018-11-29,2022-02-18,,,,
100,MAT5492,2018-11-29,2022-02-18,,,,
100,MAT5493,2018-11-29,2022-02-18,,,,
100,MAT5494,2018-11-29,2022-02-18,,,,
100,MAT5495,2018-11-29,2022-03-14,,,,
100,MAT5496,2018-11-29,2022-03-14,,,,
100,MAT5497,2018-11-29,2020-01-09,,,,
100,MAT5498,2018-11-29,2022-03-15,,,,
100,MAT5499,2018-11-30,2022-06-03,,,,
100,MAT5500,2018-11-29,2022-03-14,,,,
100,MAT5501,2018-11-28,2020-01-09,,,,
100,MAT5502,2018-11-29,2022-03-21,,,,
100,MAT5503,2018-11-30,2022-03-21,,,,
100,MAT5504,2018-11-30,2020-01-09,,,,
100,MAT5505,2018-11-30,2020-01-09,,,,
100,MAT5506,2018-11-28,2020-11-11,,,,
100,MAT5507,2018-11-28,2020-11-11,,,,
100,MAT5508,2018-11-28,2020-11-11,,,,
100,MAT5509,2018-11-28,2021-04-07,,,,
100,MAT5510,2018-11-28,2022-07-12,,,,
100,MAT5511,2018-11-30,2020-01-09,,,,
100,MAT5512,2018-11-30,2020-01-09,,,,
100,MAT5513,2018-11-30,2021-03-09,,,,
100,MAT5514,2018-11-28,2020-11-11,,,,
100,MAT5515,2018-11-30,2020-11-11,,,,
100,MAT5516,2018-11-28,2020-01-09,,,,
100,MAT5517,2018-11-28,2020-01-09,,,,
100,MAT5518,2018-11-28,2022-02-16,,,,
100,MAT5519,2018-11-28,2020-11-11,,,,
100,MAT5520,2018-11-29,2020-01-09,,,,
100,MAT5521,2018-11-30,2020-11-11,,,,
100,MAT5522,2018-11-30,2020-11-11,,,,
100,MAT5523,2018-11-28,2020-01-09,,,,
100,MAT515,2018-11-30,2021-03-30,,,,
100,MAT516,2018-11-30,2020-01-09,,,,
100,MAT517,2018-11-30,2020-01-09,,,,
100,MAT518,2018-11-28,2020-01-09,,,,
100,MAT519,2018-11-28,2020-01-09,,,,
100,MAT520,2018-11-28,2020-01-09,,,,
100,MAT521,2018-11-30,2020-01-09,,,,
100,MAT3060,2018-11-28,2020-01-09,,,,
100,MAT3061,2018-11-28,2020-01-09,,,,
100,MAT3062,2018-11-28,2020-01-09,,,,
100,MAT3063,2018-11-28,2022-01-28,,,,
100,MAT3064,2018-11-28,2020-01-09,,,,
100,MAT3065,2018-11-28,2020-01-09,,,,
100,MAT3066,2018-11-28,2020-01-09,,,,
100,MAT3067,2018-11-28,2020-01-09,,,,
100,MAT3068,2018-11-28,2020-01-09,,,,
100,MAT3069,2018-11-28,2020-01-09,,,,
100,MAT3070,2018-11-28,2020-01-09,,,,
100,MAT3071,2018-11-28,2020-01-09,,,,
100,MAT3072,2018-11-28,2022-01-31,,,,
100,MAT3073,2018-11-28,2020-01-09,,,,
100,MAT3074,2018-11-28,2020-01-09,,,,
100,MAT3075,2018-11-30,2020-01-09,,,,
100,MAT3076,2018-11-28,2020-01-09,,,,
100,MAT3077,2018-11-28,2020-01-09,,,,
100,MAT3078,2018-11-28,2020-01-09,,,,
100,MAT3079,2018-11-28,2020-01-09,,,,
100,MAT3080,2018-11-28,2021-05-28,,,,
100,MAT3081,2018-11-28,2021-05-28,,,,
100,MAT3082,2018-11-28,2021-01-21,,,,
100,MAT3083,2018-11-28,2020-01-09,,,,
100,MAT3084,2018-11-28,2022-01-14,,,,
100,MAT3085,2018-11-28,2020-01-09,,,,
100,MAT3086,2018-11-28,2020-01-09,,,,
100,MAT3087,2018-11-28,2021-05-08,,,,
100,MAT3088,2018-11-28,2020-01-09,,,,
100,MAT3089,2018-11-28,2021-03-24,,,,
100,MAT3090,2018-11-28,2020-01-09,,,,
100,MAT3091,2018-11-28,2021-03-24,,,,
100,MAT3092,2018-11-28,2021-03-24,,,,
100,MAT3093,2018-11-28,2020-01-09,,,,
100,MAT3094,2018-11-28,2020-01-09,,,,
100,MAT3095,2018-11-28,2020-01-09,,,,
100,MAT3096,2018-11-28,2020-01-09,,,,
100,MAT3097,2018-11-28,2020-01-09,,,,
100,MAT3098,2018-11-29,2020-01-09,,,,
100,MAT3099,2018-11-28,2020-01-09,,,,
100,MAT3100,2018-11-28,2020-01-09,,,,
100,MAT3101,2018-11-29,2021-07-14,,,,
100,MAT3102,2018-11-28,2020-01-09,,,,
100,MAT3103,2018-11-28,2020-01-09,,,,
100,MAT3104,2018-11-28,2022-04-11,,,,
100,MAT3105,2018-11-28,2022-04-11,,,,
100,MAT3106,2018-11-29,2020-01-09,,,,
100,MAT3107,2018-11-28,2020-01-09,,,,
100,MAT3108,2018-11-29,2020-01-09,,,,
100,MAT3109,2018-11-28,2020-01-09,,,,
100,MAT5524,2018-11-28,2020-01-09,,,,
100,MAT5525,2018-11-29,2020-01-09,,,,
100,MAT5526,2018-11-29,2021-07-14,,,,
100,MAT5527,2018-11-28,2020-01-09,,,,
100,MAT5528,2018-11-29,2021-07-14,,,,
100,MAT5529,2018-11-29,2020-01-09,,,,
100,MAT5530,2018-11-28,2020-01-09,,,,
100,MAT5531,2018-11-28,2020-01-09,,,,
100,MAT5532,2018-11-28,2020-01-09,,,,
100,MAT5533,2018-11-29,2020-01-09,,,,
100,MAT5534,2018-11-29,2020-01-09,,,,
100,MAT5535,2018-11-28,2020-01-09,,,,
100,MAT5536,2018-11-28,2020-01-09,,,,
100,MAT5537,2018-11-28,2022-04-01,,,,
100,MAT5538,2018-11-28,2022-04-01,,,,
100,MAT5539,2018-11-30,2021-07-23,,,,
100,MAT3110,2018-11-30,2022-03-02,,,,
100,MAT3111,2018-11-29,2022-03-02,,,,
100,MAT3112,2018-11-29,2022-01-26,,,,
100,MAT3113,2018-11-30,2022-05-27,,,,
100,MAT3114,2018-11-29,2021-10-13,,,,
100,MAT3115,2018-11-29,2021-10-28,,,,
100,MAT7803,2018-11-30,2021-10-28,,,,
100,MAT7804,2018-11-30,2021-07-18,,,,
100,MAT7805,2018-11-30,2020-10-15,,,,
100,MAT7806,2018-11-29,2022-06-07,,,,
100,MAT7807,2018-11-29,2021-07-09,,,,
100,MAT7808,2018-11-29,2021-07-09,,,,
100,MAT7809,2018-11-28,2020-04-16,,,,
100,MAT7810,2018-11-30,2020-07-10,,,,
100,MAT7811,2018-11-30,2020-07-10,,,,
100,MAT7812,2018-11-30,2020-01-09,,,,
100,MAT7813,2018-11-28,2022-03-01,,,,
100,MAT7814,2018-11-28,2022-06-30,,,,
100,MAT7815,2018-11-28,2022-07-05,,,,
100,MAT7816,2018-11-28,2022-07-19,,,,
100,MAT7817,2018-11-28,2022-07-19,,,,
100,MAT7818,2018-11-30,2020-07-10,,,,
100,MAT7819,2018-11-30,2021-04-14,,,,
100,MAT7820,2018-11-30,2021-01-13,,,,
100,MAT7821,2018-11-30,2020-07-10,,,,
100,MAT7822,2018-11-30,2020-01-09,,,,
100,MAT7823,2018-11-30,2021-06-01,,,,
100,MAT7824,2018-11-28,2022-01-20,,,,
100,MAT7825,2018-11-29,2020-02-21,,,,
100,MAT7826,2018-11-29,2020-10-23,,,,
100,MAT7827,2018-11-29,2021-11-10,,,,
100,MAT7828,2018-11-29,2022-01-27,,,,
100,MAT7829,2018-11-29,2022-01-27,,,,
100,MAT7830,2018-11-29,2021-07-14,,,,
100,MAT7831,2018-11-29,2022-03-24,,,,
100,MAT7832,2018-11-29,2021-07-14,,,,
100,MAT7833,2018-11-29,2020-01-09,,,,
100,MAT7834,2018-11-29,2021-07-14,,,,
100,MAT7835,2018-11-29,2021-07-14,,,,
100,MAT7836,2018-11-29,2020-01-09,,,,
100,MAT7837,2018-11-29,2020-01-09,,,,
100,MAT7838,2018-11-29,2020-01-09,,,,
100,MAT7839,2018-11-29,2020-01-09,,,,
100,MAT7840,2018-11-29,2020-10-08,,,,
100,MAT7841,2018-11-29,2020-08-12,,,,
100,MAT7842,2018-11-29,2020-11-05,,,,
100,MAT7843,2018-11-29,2022-04-27,,,,
100,MAT7844,2018-11-29,2021-08-06,,,,
100,MAT7845,2018-11-29,2021-10-13,,,,
100,MAT7846,2018-11-29,2021-10-13,,,,
100,MAT7847,2018-11-29,2021-10-13,,,,
100,MAT7848,2018-11-29,2022-01-26,,,,
100,MAT7849,2018-11-29,2022-01-26,,,,
100,MAT7850,2018-11-29,2022-01-26,,,,
100,MAT7851,2018-11-29,2022-01-26,,,,
100,MAT7852,2018-11-29,2022-01-26,,,,
100,MAT7853,2018-11-29,2021-07-28,,,,
100,MAT7854,2018-11-29,2020-01-09,,,,
100,MAT7855,2018-11-29,2020-01-09,,,,
100,MAT7856,2018-11-29,2020-01-09,,,,
100,MAT7857,2018-11-29,2020-03-30,,,,
100,MAT7858,2018-11-29,2020-03-30,,,,
100,MAT7859,2018-11-29,2020-01-09,,,,
100,MAT7860,2018-11-29,2020-01-09,,,,
100,MAT7861,2018-11-29,2022-01-13,,,,
100,MAT7862,2018-11-28,2020-01-09,,,,
100,MAT7863,2018-11-28,2020-06-09,,,,
100,MAT7864,2018-11-29,2022-05-10,,,,
100,MAT7865,2018-11-29,2022-05-10,,,,
100,MAT811,2018-11-28,2021-10-11,,,,
100,MAT812,2018-11-28,2021-11-17,,,,
100,MAT813,2018-11-28,2021-11-17,,,,
100,MAT814,2018-11-28,2021-09-09,,,,
100,MAT815,2018-11-28,2020-11-12,,,,
100,MAT816,2018-11-28,2020-11-12,,,,
100,MAT817,2018-11-28,2020-11-12,,,,
100,MAT818,2018-11-28,2020-11-24,,,,
100,MAT819,2018-11-28,2020-11-12,,,,
100,MAT820,2018-11-28,2020-11-12,,,,
100,MAT821,2018-11-28,2020-11-12,,,,
100,MAT822,2018-11-28,2020-11-12,,,,
100,MAT823,2018-11-28,2022-01-20,,,,
100,MAT824,2018-11-28,2022-05-10,,,,
100,MAT825,2018-11-28,2022-05-10,,,,
100,MAT826,2018-11-28,2020-04-14,,,,
100,MAT827,2018-11-28,2020-08-13,,,,
100,MAT828,2018-11-28,2020-08-13,,,,
100,MAT829,2018-11-28,2020-02-05,,,,
100,MAT830,2018-11-28,2020-02-05,,,,
100,MAT831,2018-11-28,2020-02-05,,,,
100,MAT832,2018-11-28,2022-07-15,,,,
100,MAT833,2018-11-28,2022-07-15,,,,
100,MAT834,2018-11-28,2022-02-01,,,,
100,MAT835,2018-11-30,2022-07-15,,,,
100,MAT836,2018-11-28,2021-07-14,,,,
100,MAT837,2018-11-28,2020-06-30,,,,
100,MAT838,2018-11-28,2021-11-16,,,,
100,MAT839,2018-11-30,2022-07-14,,,,
100,MAT840,2018-11-28,2022-03-09,,,,
100,MAT841,2018-11-28,2020-01-09,,,,
100,MAT842,2018-11-28,2021-02-02,,,,
100,MAT843,2018-11-28,2021-11-16,,,,
100,MAT844,2018-11-28,2021-11-16,,,,
100,MAT845,2018-11-28,2021-11-16,,,,
100,MAT846,2018-11-28,2020-03-12,,,,
100,MAT847,2018-11-28,2020-03-12,,,,
100,MAT848,2018-11-28,2021-06-21,,,,
100,MAT849,2018-11-28,2022-03-25,,,,
100,MAT850,2018-11-28,2022-02-14,,,,
100,MAT851,2018-11-30,2022-04-21,,,,
100,MAT852,2018-11-28,2021-09-13,,,,
100,MAT853,2018-11-28,2021-11-16,,,,
100,MAT854,2018-11-28,2021-11-16,,,,
100,MAT855,2018-11-30,2021-02-03,,,,
100,MAT856,2018-11-28,2022-04-05,,,,
100,MAT857,2018-11-28,2022-03-28,,,,
100,MAT858,2018-11-28,2022-02-22,,,,
100,MAT859,2018-11-28,2020-02-05,,,,
100,MAT860,2018-11-28,2021-12-15,,,,
100,MAT861,2018-11-30,2022-04-11,,,,
100,MAT862,2018-11-28,2021-11-17,,,,
100,MAT863,2018-11-28,2020-02-04,,,,
100,MAT864,2018-11-28,2020-02-05,,,,
100,MAT865,2018-11-30,2022-02-08,,,,
100,MAT866,2018-11-28,2020-02-05,,,,
100,MAT867,2018-11-28,2021-10-26,,,,
100,MAT868,2018-11-28,2021-11-16,,,,
100,MAT869,2018-11-28,2020-12-01,,,,
100,MAT870,2018-11-28,2022-01-10,,,,
100,MAT871,2018-11-28,2020-02-05,,,,
100,MAT872,2018-11-28,2021-09-13,,,,
100,MAT873,2018-11-28,2022-03-21,,,,
100,MAT874,2018-11-28,2021-05-04,,,,
100,MAT875,2018-11-28,2020-04-16,,,,
100,MAT876,2018-11-28,2020-03-12,,,,
100,MAT877,2018-11-28,2022-02-16,,,,
100,MAT7889,2018-11-30,2021-10-27,,,,
100,MAT7890,2018-11-28,2021-10-27,,,,
100,MAT7891,2018-11-28,2021-11-09,,,,
100,MAT5860,2018-11-29,2022-01-26,,,,
100,MAT5861,2018-11-29,2022-04-18,,,,
100,MAT5862,2018-11-29,2022-01-26,,,,
100,MAT5863,2018-11-29,2022-05-02,,,,
100,MAT5864,2018-11-29,2022-01-26,,,,
100,MAT5865,2018-11-29,2022-05-09,,,,
100,MAT5866,2018-11-29,2022-01-26,,,,
100,MAT5867,2018-11-29,2022-01-26,,,,
100,MAT5868,2018-11-29,2022-01-26,,,,
100,MAT5869,2018-11-29,2022-05-09,,,,
100,MAT5870,2018-11-29,2022-05-09,,,,
100,MAT5871,2018-11-28,2022-07-20,,,,
100,MAT5872,2018-11-29,2022-07-03,,,,
100,MAT878,2018-11-29,2022-06-13,,,,
100,MAT879,2018-11-29,2022-06-06,,,,
100,MAT880,2018-11-29,2022-07-19,,,,
100,MAT881,2018-11-28,2021-07-21,,,,
100,MAT882,2018-11-28,2022-06-20,,,,
100,MAT883,2018-11-28,2022-06-20,,,,
100,MAT884,2018-11-29,2022-02-10,,,,
100,MAT885,2018-11-28,2022-06-22,,,,
100,MAT886,2018-11-29,2022-01-22,,,,
100,MAT887,2018-11-29,2022-01-22,,,,
100,MAT888,2018-11-29,2022-05-19,,,,
100,MAT889,2018-11-29,2022-01-22,,,,
100,MAT890,2018-11-29,2021-07-21,,,,
100,MAT891,2018-11-28,2022-05-18,,,,
100,MAT892,2018-11-29,2022-01-22,,,,
100,MAT893,2018-11-29,2021-07-21,,,,
100,MAT894,2018-11-29,2021-10-28,,,,
100,MAT895,2018-11-29,2021-07-21,,,,
100,MAT896,2018-11-29,2021-07-21,,,,
100,MAT897,2018-11-29,2021-07-21,,,,
100,MAT898,2018-11-29,2022-06-20,,,,
100,MAT899,2018-11-29,2021-07-21,,,,
100,MAT900,2018-11-29,2022-06-30,,,,
100,MAT901,2018-11-29,2021-07-21,,,,
100,MAT902,2018-11-29,2022-04-24,,,,
100,MAT903,2018-11-29,2022-04-19,,,,
100,MAT904,2018-11-29,2022-04-19,,,,
100,MAT905,2018-11-29,2021-07-21,,,,
100,MAT906,2018-11-29,2021-07-21,,,,
100,MAT907,2018-11-29,2021-07-21,,,,
100,MAT908,2018-11-29,2022-06-20,,,,
100,MAT909,2018-11-29,2022-07-02,,,,
100,MAT910,2018-11-29,2022-06-30,,,,
100,MAT911,2018-11-29,2022-04-19,,,,
100,MAT912,2018-11-29,2022-04-19,,,,
100,MAT913,2018-11-29,2022-04-19,,,,
100,MAT914,2018-11-29,2022-04-19,,,,
100,MAT915,2018-11-29,2021-08-27,,,,
100,MAT916,2018-11-29,2022-04-28,,,,
100,MAT917,2018-11-29,2022-04-28,,,,
100,MAT918,2018-11-29,2022-04-28,,,,
100,MAT919,2018-11-29,2022-04-19,,,,
100,MAT920,2018-11-29,2022-04-28,,,,
100,MAT921,2018-11-29,2022-01-11,,,,
100,MAT922,2018-11-29,2021-07-21,,,,
100,MAT923,2018-11-29,2022-05-05,,,,
100,MAT924,2018-11-29,2022-05-05,,,,
100,MAT925,2018-11-29,2022-05-05,,,,
100,MAT926,2018-11-29,2021-07-21,,,,
100,MAT927,2018-11-29,2022-05-29,,,,
100,MAT928,2018-11-29,2021-09-16,,,,
100,MAT929,2018-11-29,2022-05-05,,,,
100,MAT930,2018-11-29,2022-05-05,,,,
100,MAT931,2018-11-29,2022-05-05,,,,
100,MAT932,2018-11-29,2022-06-25,,,,
100,MAT933,2018-11-29,2022-05-02,,,,
100,MAT934,2018-11-29,2022-04-28,,,,
100,MAT935,2018-11-29,2022-05-02,,,,
100,MAT936,2018-11-29,2022-05-02,,,,
100,MAT937,2018-11-29,2022-06-20,,,,
100,MAT3406,2018-11-28,2022-01-28,,,,
100,MAT3407,2018-11-28,2022-01-28,,,,
100,MAT3408,2018-11-29,2022-03-29,,,,
100,MAT3409,2018-11-29,2022-02-09,,,,
100,MAT3410,2018-11-28,2022-02-09,,,,
100,MAT3411,2018-11-28,2022-02-08,,,,
100,MAT3412,2018-11-28,2022-02-08,,,,
100,MAT3413,2018-11-28,2022-02-08,,,,
100,MAT3414,2018-11-28,2022-02-08,,,,
100,MAT3415,2018-11-28,2022-02-08,,,,
100,MAT3416,2018-11-28,2022-02-08,,,,
100,MAT3417,2018-11-28,2022-02-21,,,,
100,MAT3418,2018-11-29,2022-07-15,,,,
100,MAT3419,2018-11-29,2022-02-22,,,,
100,MAT3420,2018-11-29,2022-01-26,,,,
100,MAT3421,2018-11-28,2022-02-14,,,,
100,MAT5873,2018-11-28,2022-01-18,,,,
100,MAT5874,2018-11-28,2021-09-27,,,,
100,MAT5875,2018-11-28,2022-02-14,,,,
100,MAT5876,2018-11-29,2022-01-14,,,,
100,MAT5877,2018-11-28,2022-03-09,,,,
100,MAT5878,2018-11-28,2022-01-14,,,,
100,MAT5879,2018-11-28,2022-01-14,,,,
100,MAT5880,2018-11-28,2022-01-14,,,,
100,MAT5881,2018-11-28,2022-01-17,,,,
100,MAT5882,2018-11-28,2022-02-25,,,,
100,MAT5883,2018-11-30,2021-10-27,,,,
100,MAT5884,2018-11-30,2022-07-14,,,,
100,MAT5885,2018-12-04,2022-05-06,,,,
100,MAT5886,2018-12-04,2022-05-06,,,,
100,MAT5887,2018-12-04,2021-10-11,,,,
100,MAT5888,2018-12-04,2020-09-10,,,,
100,MAT5889,2018-12-04,2022-03-31,,,,
100,MAT5890,2018-12-04,2022-07-20,,,,
100,MAT5891,2018-12-18,2022-02-22,,,,
100,MAT5892,2018-12-18,2022-06-09,,,,
100,MAT5893,2018-12-29,2021-04-07,,,,
100,MAT5894,2019-01-10,2021-12-15,,,,
100,MAT5895,2019-02-27,2020-05-08,,,,
100,MAT5896,2019-02-27,2020-09-09,,,,
100,MAT5897,2019-02-27,2020-01-09,,,,
100,MAT5898,2019-02-27,2022-03-14,,,,
100,MAT5899,2019-02-27,2020-01-09,,,,
100,MAT5900,2019-02-27,2021-11-10,,,,
100,MAT5901,2019-02-27,2020-01-09,,,,
100,MAT5902,2019-02-27,2021-07-14,,,,
100,MAT5903,2019-02-27,2020-04-30,,,,
100,MAT5904,2019-02-27,2020-01-09,,,,
100,MAT5905,2019-02-27,2020-04-07,,,,
100,MAT5906,2019-02-27,2020-04-07,,,,
100,MAT5907,2019-02-27,2020-01-09,,,,
100,MAT5908,2019-02-27,2022-01-31,,,,
100,MAT5909,2019-02-27,2020-01-20,,,,
100,MAT5910,2019-02-27,2021-08-06,,,,
100,MAT5911,2019-02-27,2020-01-09,,,,
100,MAT5912,2019-02-27,2020-06-03,,,,
100,MAT5913,2019-02-27,2022-05-23,,,,
100,MAT5914,2019-02-27,2020-01-09,,,,
100,MAT5915,2019-02-27,2022-01-26,,,,
100,MAT5916,2019-02-27,2022-01-26,,,,
100,MAT5917,2019-02-27,2020-03-30,,,,
100,MAT5918,2019-02-27,2020-03-30,,,,
100,MAT8171,2019-02-27,2021-02-05,,,,
100,MAT8172,2019-02-27,2021-06-20,,,,
100,MAT8173,2019-02-27,2021-12-31,,,,
100,MAT8174,2019-02-27,2021-11-21,,,,
100,MAT8175,2019-02-27,2021-02-05,,,,
100,MAT8176,2019-02-27,2022-04-14,,,,
100,MAT8177,2019-02-27,2021-02-05,,,,
100,MAT8178,2019-02-27,2021-02-05,,,,
100,MAT8179,2019-02-27,2021-02-05,,,,
100,MAT3422,2019-02-27,2021-02-05,,,,
100,MAT3423,2019-02-27,2021-02-05,,,,
100,MAT3424,2019-02-27,2021-08-11,,,,
100,MAT3425,2019-02-27,2021-02-05,,,,
100,MAT3426,2019-02-27,2021-04-12,,,,
100,MAT3427,2019-02-27,2021-08-04,,,,
100,MAT3428,2019-02-27,2021-12-25,,,,
100,MAT3429,2019-02-27,2021-02-05,,,,
100,MAT3430,2019-02-27,2021-02-05,,,,
100,MAT3431,2019-02-27,2021-11-23,,,,
100,MAT3432,2019-02-27,2021-12-07,,,,
100,MAT3433,2019-02-27,2021-11-25,,,,
100,MAT3434,2019-02-27,2021-12-09,,,,
100,MAT3435,2019-02-27,2021-07-16,,,,
100,MAT3436,2019-02-27,2022-02-25,,,,
100,MAT3437,2019-02-27,2021-04-12,,,,
100,MAT3438,2019-02-27,2021-02-05,,,,
100,MAT3439,2019-02-27,2021-12-10,,,,
100,MAT3440,2019-02-27,2021-12-09,,,,
100,MAT3441,2019-02-27,2022-01-07,,,,
100,MAT3442,2019-02-27,2022-01-11,,,,
100,MAT3443,2019-02-27,2022-01-22,,,,
100,MAT3444,2019-02-27,2022-05-31,,,,
100,MAT3445,2019-02-27,2021-02-05,,,,
100,MAT3446,2019-02-27,2021-02-05,,,,
100,MAT3447,2019-02-27,2022-01-26,,,,
100,MAT3448,2019-02-27,2022-06-06,,,,
100,MAT3449,2019-02-27,2021-10-04,,,,
100,MAT3450,2019-02-27,2021-02-05,,,,
100,MAT3451,2019-02-27,2022-03-23,,,,
100,MAT3452,2019-02-27,2021-02-05,,,,
100,MAT3453,2019-02-27,2021-04-14,,,,
100,MAT3454,2019-02-27,2021-02-05,,,,
100,MAT3455,2019-02-27,2021-09-23,,,,
100,MAT3456,2019-02-27,2021-09-23,,,,
100,MAT3457,2019-02-27,2021-12-18,,,,
100,MAT3458,2019-02-27,2021-12-18,,,,
100,MAT3459,2019-02-27,2021-09-25,,,,
100,MAT3460,2019-02-27,2021-12-01,,,,
100,MAT3461,2019-02-27,2021-12-16,,,,
100,MAT3462,2019-02-27,2021-12-31,,,,
100,MAT3463,2019-02-27,2022-04-07,,,,
100,MAT3464,2019-02-27,2021-11-05,,,,
100,MAT3465,2019-02-27,2021-09-27,,,,
100,MAT3466,2019-02-27,2021-02-05,,,,
100,MAT3467,2019-02-27,2021-02-05,,,,
100,MAT3468,2019-02-27,2021-02-05,,,,
100,MAT3469,2019-02-27,2021-02-05,,,,
100,MAT3470,2019-02-27,2021-02-05,,,,
100,MAT3471,2019-02-27,2022-01-26,,,,
100,MAT3472,2019-02-27,2022-02-10,,,,
100,MAT3473,2019-02-27,2022-02-10,,,,
100,MAT3474,2019-02-27,2022-01-29,,,,
100,MAT3475,2019-02-27,2022-01-26,,,,
100,MAT3476,2019-02-27,2022-01-26,,,,
100,MAT3477,2019-02-27,2021-02-05,,,,
100,MAT3478,2019-02-27,2022-03-02,,,,
100,MAT3479,2019-02-27,2021-02-05,,,,
100,MAT3480,2019-02-27,2021-10-06,,,,
100,MAT3481,2019-02-27,2021-09-15,,,,
100,MAT3482,2019-02-27,2021-02-05,,,,
100,MAT3483,2019-02-27,2021-12-07,,,,
100,MAT3484,2019-02-27,2021-02-05,,,,
100,MAT3485,2019-02-27,2021-12-17,,,,
100,MAT3486,2019-02-27,2021-02-05,,,,
100,MAT8187,2019-12-04,2022-06-06,,,,
100,MAT8188,2019-12-04,2022-06-06,,,,
100,MAT8189,2019-12-04,2022-06-01,,,,
100,MAT8190,2019-12-04,2022-06-06,,,,
100,MAT8191,2019-12-04,2021-06-14,,,,
100,MAT8192,2019-12-04,2021-04-14,,,,
100,MAT8193,2019-12-04,2022-04-06,,,,
100,MAT8194,2019-12-04,2021-02-05,,,,
100,MAT8195,2019-12-04,2022-05-01,,,,
100,MAT8196,2019-12-04,2022-02-25,,,,
100,MAT8197,2019-12-04,2022-04-06,,,,
100,MAT8198,2019-12-04,2021-06-22,,,,
100,MAT8199,2019-12-04,2021-02-05,,,,
100,MAT8200,2019-12-04,2021-02-05,,,,
100,MAT8201,2019-12-04,2021-03-23,,,,
100,MAT8202,2019-12-04,2021-02-05,,,,
100,MAT8203,2019-12-04,2021-02-05,,,,
100,MAT8204,2019-12-04,2021-09-08,,,,
100,MAT8205,2019-12-04,2021-02-05,,,,
100,MAT8206,2019-12-04,2022-04-26,,,,
100,MAT8207,2019-12-04,2021-02-05,,,,
100,MAT8208,2019-12-04,2021-02-05,,,,
100,MAT8209,2019-12-04,2021-02-05,,,,
100,MAT8210,2019-12-04,2021-02-05,,,,
100,MAT8211,2019-12-04,2021-06-09,,,,
100,MAT8212,2019-12-04,2021-02-05,,,,
100,MAT8213,2019-12-04,2021-02-05,,,,
100,MAT8214,2019-12-04,2021-06-14,,,,
100,MAT8215,2019-12-04,2022-01-02,,,,
100,MAT8216,2019-12-04,2021-11-04,,,,
100,MAT8217,2019-12-04,2022-03-26,,,,
100,MAT8218,2019-12-04,2021-11-27,,,,
100,MAT8219,2019-12-04,2021-06-07,,,,
100,MAT8220,2019-12-04,2022-01-12,,,,
100,MAT8221,2019-12-04,2022-01-19,,,,
100,MAT8222,2019-12-04,2022-04-10,,,,
100,MAT8223,2019-12-04,2022-04-10,,,,
100,MAT8224,2019-12-04,2021-02-05,,,,
100,MAT8225,2019-12-04,2021-02-05,,,,
100,MAT1241,2019-12-04,2022-04-26,,,,
100,MAT1242,2019-12-04,2021-07-08,,,,
100,MAT1243,2019-12-04,2021-07-08,,,,
100,MAT1244,2019-12-04,2022-06-06,,,,
100,MAT1245,2019-12-04,2022-02-25,,,,
100,MAT1246,2019-12-04,2022-02-25,,,,
100,MAT1247,2019-12-04,2021-02-05,,,,
100,MAT1248,2019-12-04,2022-05-31,,,,
100,MAT1249,2019-12-04,2021-07-08,,,,
100,MAT1250,2019-12-04,2022-04-01,,,,
100,MAT8227,2019-12-04,2021-07-08,,,,
100,MAT8228,2019-12-04,2022-06-01,,,,
