Client,Account Number of Vendor or Creditor,Company Code,Key date of the last interest calculation,Validity Date for Withholding Tax Exemption Certificate,Certification date,Date on which the Record Was Created,Date of the last interest calculation run
100,Vendor2774,CompanyCode20,,,,2019-05-30,
100,Vendor2775,CompanyCode20,,,,2019-05-30,
100,Vendor2776,CompanyCode20,,,,2019-05-30,
100,Vendor2777,CompanyCode20,,,,2019-05-30,
100,Vendor2778,CompanyCode20,,,,2019-05-30,
100,Vendor2779,CompanyCode20,,,,2019-05-30,
100,Vendor2780,CompanyCode20,,,,2019-05-30,
100,Vendor1678,CompanyCode20,,,,2019-05-30,
100,Vendor1679,CompanyCode20,,,,2019-05-30,
100,Vendor1680,CompanyCode20,,,,2019-05-30,
100,Vendor1680,CompanyCode21,,,,2022-01-05,
100,Vendor1681,CompanyCode20,,,,2019-05-30,
100,Vendor1682,CompanyCode20,,,,2019-05-30,
100,Vendor1683,CompanyCode20,,,,2019-05-30,
100,Vendor1684,CompanyCode20,,,,2019-05-30,
100,Vendor1685,CompanyCode20,,,,2019-05-30,
100,Vendor1686,CompanyCode20,,,,2019-05-30,
100,Vendor1687,CompanyCode20,,,,2019-05-30,
100,Vendor1688,CompanyCode20,,,,2019-05-30,
100,Vendor1689,CompanyCode20,,,,2019-05-30,
100,Vendor1690,CompanyCode20,,,,2019-05-30,
100,Vendor1691,CompanyCode20,,,,2019-05-30,
100,Vendor1692,CompanyCode20,,,,2019-05-30,
100,Vendor1693,CompanyCode20,,,,2019-05-30,
100,Vendor1694,CompanyCode20,,,,2019-05-30,
100,Vendor1695,CompanyCode20,,,,2019-05-30,
100,Vendor1696,CompanyCode20,,,,2019-05-30,
100,Vendor1697,CompanyCode20,,,,2019-05-30,
100,Vendor1698,CompanyCode20,,,,2019-05-30,
100,Vendor1699,CompanyCode20,,,,2019-05-30,
100,Vendor1700,CompanyCode20,,,,2019-05-30,
100,Vendor1701,CompanyCode20,,,,2019-05-30,
100,Vendor1702,CompanyCode20,,,,2019-05-30,
100,Vendor1703,CompanyCode20,,,,2019-05-30,
100,Vendor1704,CompanyCode20,,,,2019-05-30,
100,Vendor1705,CompanyCode20,,,,2019-05-30,
100,Vendor1705,CompanyCode21,,,,2019-11-11,
100,Vendor1706,CompanyCode20,,,,2019-05-30,
100,Vendor1707,CompanyCode20,,,,2019-05-30,
100,Vendor1708,CompanyCode20,,,,2019-05-30,
100,Vendor1709,CompanyCode20,,,,2019-05-30,
100,Vendor1710,CompanyCode20,,,,2019-05-30,
100,Vendor1711,CompanyCode20,,,,2019-05-30,
100,Vendor1711,CompanyCode21,,,,2021-06-04,
100,Vendor1712,CompanyCode20,,,,2019-05-30,
100,Vendor1713,CompanyCode20,,,,2019-05-30,
100,Vendor1714,CompanyCode20,,,,2019-05-30,
100,Vendor1715,CompanyCode20,,,,2019-05-30,
100,Vendor1716,CompanyCode20,,,,2019-05-30,
100,Vendor1717,CompanyCode20,,,,2019-05-30,
100,Vendor1718,CompanyCode20,,,,2019-05-30,
100,Vendor1719,CompanyCode20,,,,2019-05-30,
100,Vendor1720,CompanyCode20,,,,2019-05-30,
100,Vendor1721,CompanyCode3,,,,2020-01-03,
100,Vendor1721,CompanyCode20,,,,2019-05-30,
100,Vendor1722,CompanyCode20,,,,2019-05-30,
100,Vendor1722,CompanyCode21,,,,2022-01-11,
100,Vendor1723,CompanyCode20,,,,2019-05-30,
100,Vendor1724,CompanyCode20,,,,2019-05-30,
100,Vendor1725,CompanyCode20,,,,2019-05-30,
100,Vendor1726,CompanyCode20,,,,2019-05-30,
100,Vendor1727,CompanyCode20,,,,2019-05-30,
100,Vendor1728,CompanyCode20,,,,2019-05-30,
100,Vendor1729,CompanyCode20,,,,2019-05-30,
100,Vendor2861,CompanyCode20,,,,2019-05-30,
100,Vendor2862,CompanyCode20,,,,2019-05-30,
100,Vendor2863,CompanyCode20,,,,2019-05-30,
100,Vendor2864,CompanyCode20,,,,2019-05-30,
100,Vendor2865,CompanyCode20,,,,2019-05-30,
100,Vendor2866,CompanyCode20,,,,2019-05-30,
100,Vendor2867,CompanyCode20,,,,2019-05-30,
100,Vendor2868,CompanyCode20,,,,2019-05-30,
100,Vendor2869,CompanyCode20,,,,2019-05-30,
100,Vendor2870,CompanyCode20,,,,2019-05-30,
100,Vendor2871,CompanyCode20,,,,2019-05-30,
100,Vendor2872,CompanyCode20,,,,2019-05-30,
100,Vendor2873,CompanyCode20,,,,2019-05-30,
100,Vendor2874,CompanyCode20,,,,2019-05-30,
100,Vendor2875,CompanyCode20,,,,2019-05-30,
100,Vendor2876,CompanyCode20,,,,2019-05-30,
100,Vendor2877,CompanyCode20,,,,2019-05-30,
100,Vendor2878,CompanyCode20,,,,2019-05-30,
100,Vendor2879,CompanyCode20,,,,2019-05-30,
100,Vendor2880,CompanyCode20,,,,2019-05-30,
100,Vendor1761,CompanyCode20,,,,2019-05-30,
100,Vendor1762,CompanyCode20,,,,2019-05-30,
100,Vendor1762,CompanyCode21,,,,2021-12-21,
100,Vendor1763,CompanyCode20,,,,2019-05-30,
100,Vendor1764,CompanyCode20,,,,2019-05-30,
100,Vendor1765,CompanyCode20,,,,2019-05-30,
100,Vendor1766,CompanyCode20,,,,2019-05-30,
100,Vendor1767,CompanyCode20,,,,2019-05-30,
100,Vendor1768,CompanyCode20,,,,2019-05-30,
100,Vendor1769,CompanyCode20,,,,2019-05-30,
100,Vendor1770,CompanyCode20,,,,2019-05-30,
100,Vendor1771,CompanyCode20,,,,2019-05-30,
100,Vendor842,CompanyCode18,,,,2019-05-30,
100,Vendor843,CompanyCode22,,,,2019-05-30,
100,Vendor844,CompanyCode22,,,,2019-05-30,
100,Vendor845,CompanyCode22,,,,2019-05-30,
100,Vendor846,CompanyCode18,,,,2019-05-30,
100,Vendor847,CompanyCode20,,,,2019-05-30,
100,Vendor848,CompanyCode18,,,,2019-05-30,
100,Vendor849,CompanyCode22,,,,2019-05-30,
100,Vendor3859,CompanyCode18,,,,2019-05-30,
100,Vendor3860,CompanyCode18,,,,2019-05-30,
100,Vendor3861,CompanyCode18,,,,2019-05-30,
100,Vendor3862,CompanyCode18,,,,2019-05-30,
100,Vendor3863,CompanyCode18,,,,2019-05-30,
100,Vendor3864,CompanyCode20,,,,2019-05-30,
100,Vendor3865,CompanyCode18,,,,2019-05-30,
100,Vendor3866,CompanyCode18,,,,2019-05-30,
100,Vendor3867,CompanyCode18,,,,2019-05-30,
100,Vendor3868,CompanyCode18,,,,2019-05-30,
100,Vendor3869,CompanyCode18,,,,2019-05-30,
100,Vendor3870,CompanyCode18,,,,2019-05-30,
100,Vendor3871,CompanyCode20,,,,2019-05-30,
100,Vendor3872,CompanyCode22,,,,2019-05-30,
100,Vendor3873,CompanyCode18,,,,2019-05-30,
100,Vendor3874,CompanyCode18,,,,2019-05-30,
100,Vendor3875,CompanyCode18,,,,2019-05-30,
100,Vendor3876,CompanyCode18,,,,2019-05-30,
100,Vendor3877,CompanyCode18,,,,2019-05-30,
100,Vendor3878,CompanyCode18,,,,2019-05-30,
100,Vendor3879,CompanyCode18,,,,2019-05-30,
100,Vendor3880,CompanyCode18,,,,2019-05-30,
100,Vendor3881,CompanyCode18,,,,2019-05-30,
100,Vendor3882,CompanyCode18,,,,2019-05-30,
100,Vendor3883,CompanyCode18,,,,2019-05-30,
100,Vendor3884,CompanyCode18,,,,2019-05-30,
100,Vendor3885,CompanyCode18,,,,2019-05-30,
100,Vendor3886,CompanyCode18,,,,2019-05-30,
100,Vendor3887,CompanyCode18,,,,2019-05-30,
100,Vendor3888,CompanyCode18,,,,2019-05-30,
100,Vendor3889,CompanyCode18,,,,2019-05-30,
100,Vendor3890,CompanyCode18,,,,2019-05-30,
100,Vendor3891,CompanyCode18,,,,2019-05-30,
100,Vendor3892,CompanyCode18,,,,2019-05-30,
100,Vendor3893,CompanyCode18,,,,2019-05-30,
100,Vendor3894,CompanyCode18,,,,2019-05-30,
100,Vendor3895,CompanyCode18,,,,2019-05-30,
100,Vendor3896,CompanyCode18,,,,2019-05-30,
100,Vendor3897,CompanyCode18,,,,2019-05-30,
100,Vendor3898,CompanyCode3,,,,2019-12-04,
100,Vendor3898,CompanyCode18,,,,2019-05-30,
100,Vendor3899,CompanyCode18,,,,2019-05-30,
100,Vendor3900,CompanyCode18,,,,2019-05-30,
100,Vendor3901,CompanyCode18,,,,2019-05-30,
100,Vendor3902,CompanyCode18,,,,2019-05-30,
100,Vendor3903,CompanyCode18,,,,2019-05-30,
100,Vendor3904,CompanyCode18,,,,2019-05-30,
100,Vendor3905,CompanyCode18,,,,2019-05-30,
100,Vendor3906,CompanyCode18,,,,2019-05-30,
100,Vendor3907,CompanyCode18,,,,2019-05-30,
100,Vendor3908,CompanyCode18,,,,2019-05-30,
100,Vendor3909,CompanyCode18,,,,2019-05-30,
100,Vendor3910,CompanyCode18,,,,2019-05-30,
100,Vendor3911,CompanyCode18,,,,2019-05-30,
100,Vendor3912,CompanyCode18,,,,2019-05-30,
100,Vendor3913,CompanyCode18,,,,2019-05-30,
100,Vendor3914,CompanyCode18,,,,2019-05-30,
100,Vendor3915,CompanyCode18,,,,2019-05-30,
100,Vendor3916,CompanyCode18,,,,2019-05-30,
100,Vendor3917,CompanyCode18,,,,2019-05-30,
100,Vendor3918,CompanyCode18,,,,2019-05-30,
100,Vendor3919,CompanyCode18,,,,2019-05-30,
100,Vendor3920,CompanyCode3,,,,2019-12-04,
100,Vendor3921,CompanyCode18,,,,2019-05-30,
100,Vendor3922,CompanyCode18,,,,2019-05-30,
100,Vendor3923,CompanyCode18,,,,2019-05-30,
100,Vendor3924,CompanyCode18,,,,2019-05-30,
100,Vendor3925,CompanyCode18,,,,2019-05-30,
100,Vendor3926,CompanyCode18,,,,2019-05-30,
100,Vendor3927,CompanyCode18,,,,2019-05-30,
100,Vendor3928,CompanyCode18,,,,2019-05-30,
100,Vendor3928,CompanyCode20,,,,2019-05-30,
100,Vendor3929,CompanyCode18,,,,2019-05-30,
100,Vendor3930,CompanyCode18,,,,2019-05-30,
100,Vendor3931,CompanyCode18,,,,2019-05-30,
100,Vendor3932,CompanyCode18,,,,2019-05-30,
100,Vendor3933,CompanyCode18,,,,2019-05-30,
100,Vendor3934,CompanyCode18,,,,2019-05-30,
100,Vendor3935,CompanyCode18,,,,2019-05-30,
100,Vendor3936,CompanyCode18,,,,2019-05-30,
100,Vendor3937,CompanyCode18,,,,2019-05-30,
100,Vendor3938,CompanyCode18,,,,2019-05-30,
100,Vendor3939,CompanyCode14,,,,2020-10-15,
100,Vendor3940,CompanyCode18,,,,2019-05-30,
100,Vendor3941,CompanyCode18,,,,2019-05-30,
100,Vendor3942,CompanyCode18,,,,2019-05-30,
100,Vendor3943,CompanyCode18,,,,2019-05-30,
100,Vendor3944,CompanyCode18,,,,2019-05-30,
100,Vendor3945,CompanyCode18,,,,2019-05-30,
100,Vendor3946,CompanyCode18,,,,2019-05-30,
100,Vendor890,CompanyCode20,,,,2019-12-04,
100,Vendor891,CompanyCode26,,,,2019-12-04,
100,Vendor892,CompanyCode26,,,,2019-12-04,
100,Vendor893,CompanyCode26,,,,2019-12-04,
100,Vendor894,CompanyCode20,,,,2019-12-04,
100,Vendor895,CompanyCode20,,,,2019-12-04,
100,Vendor896,CompanyCode20,,,,2019-12-04,
100,Vendor3959,CompanyCode20,,,,2019-12-04,
100,Vendor3960,CompanyCode20,,,,2019-12-04,
100,Vendor3961,CompanyCode20,,,,2019-12-04,
100,Vendor3962,CompanyCode26,,,,2019-12-04,
100,Vendor3963,CompanyCode16,,,,2019-12-04,
100,Vendor3964,CompanyCode20,,,,2019-12-04,
100,Vendor3965,CompanyCode20,,,,2019-12-04,
100,Vendor3966,CompanyCode20,,,,2019-12-04,
100,Vendor3967,CompanyCode20,,,,2019-12-04,
100,Vendor3968,CompanyCode20,,,,2019-12-04,
100,Vendor3969,CompanyCode20,,,,2019-12-04,
100,Vendor3970,CompanyCode16,,,,2019-12-04,
100,Vendor3971,CompanyCode16,,,,2019-12-04,
100,Vendor3972,CompanyCode16,,,,2019-12-04,
100,Vendor3973,CompanyCode16,,,,2019-12-04,
100,Vendor3974,CompanyCode16,,,,2019-12-04,
100,Vendor3975,CompanyCode16,,,,2019-12-04,
100,Vendor3976,CompanyCode16,,,,2019-12-04,
100,Vendor3977,CompanyCode20,,,,2019-12-04,
100,Vendor3978,CompanyCode20,,,,2019-12-04,
100,Vendor3979,CompanyCode20,,,,2019-12-04,
100,Vendor3980,CompanyCode20,,,,2019-12-04,
100,Vendor3981,CompanyCode20,,,,2019-12-04,
100,Vendor3982,CompanyCode7,,,,2020-04-08,
100,Vendor3983,CompanyCode20,,,,2019-12-04,
100,Vendor3984,CompanyCode20,,,,2019-12-04,
100,Vendor3985,CompanyCode20,,,,2019-12-04,
100,Vendor3986,CompanyCode26,,,,2019-12-04,
100,Vendor3987,CompanyCode20,,,,2019-12-04,
100,Vendor3988,CompanyCode20,,,,2019-12-04,
100,Vendor3989,CompanyCode29,,,,2019-12-04,
100,Vendor3990,CompanyCode20,,,,2019-12-04,
100,Vendor3991,CompanyCode20,,,,2019-12-04,
100,Vendor3992,CompanyCode20,,,,2019-12-04,
100,Vendor3993,CompanyCode20,,,,2019-12-04,
100,Vendor3994,CompanyCode29,,,,2019-12-04,
100,Vendor3995,CompanyCode20,,,,2019-12-04,
100,Vendor3996,CompanyCode23,,,,2019-12-04,
100,Vendor3997,CompanyCode7,,,,2020-01-12,
100,Vendor3998,CompanyCode9,,,,2019-12-04,
100,Vendor3999,CompanyCode9,,,,2019-12-04,
100,Vendor4000,CompanyCode23,,,,2019-12-04,
100,Vendor4001,CompanyCode16,,,,2019-12-04,
100,Vendor4002,CompanyCode16,,,,2019-12-04,
100,Vendor4003,CompanyCode16,,,,2019-12-04,
100,Vendor4004,CompanyCode16,,,,2019-12-04,
100,Vendor4005,CompanyCode16,,,,2019-12-04,
100,Vendor4006,CompanyCode16,,,,2019-12-04,
100,Vendor4007,CompanyCode20,,,,2019-12-04,
100,Vendor4008,CompanyCode9,,,,2019-12-04,
100,Vendor4008,CompanyCode23,,,,2019-12-04,
100,Vendor949,CompanyCode3,,,,2021-05-04,
100,Vendor949,CompanyCode20,,,,2019-12-04,
100,Vendor3104,CompanyCode20,,,,2020-01-23,
100,Vendor3105,CompanyCode21,,,,2020-02-07,
100,Vendor3106,CompanyCode4,,,,2020-01-23,
100,Vendor3107,CompanyCode26,,,,2020-01-27,
100,Vendor3108,CompanyCode4,,,,2020-01-29,
100,Vendor3108,CompanyCode5,,,,2021-12-14,
100,Vendor3109,CompanyCode2,,,,2020-11-23,
100,Vendor3110,CompanyCode2,,,,2020-11-23,
100,Vendor3111,CompanyCode4,,,,2020-02-06,
100,Vendor3112,CompanyCode1,,,,2020-02-07,
100,Vendor3113,CompanyCode1,,,,2020-02-07,
100,Vendor3114,CompanyCode18,,,,2020-02-11,
100,Vendor3115,CompanyCode4,,,,2020-02-06,
100,Vendor2077,CompanyCode14,,,,2020-02-11,
100,Vendor2078,CompanyCode20,,,,2020-02-11,
100,Vendor2079,CompanyCode20,,,,2020-02-13,
100,Vendor2080,CompanyCode18,,,,2020-02-18,
100,Vendor2081,CompanyCode20,,,,2020-02-19,
100,Vendor2082,CompanyCode18,,,,2020-02-18,
100,Vendor2083,CompanyCode20,,,,2020-02-19,
100,Vendor2084,CompanyCode20,,,,2020-02-21,
100,Vendor2084,CompanyCode21,,,,2020-02-21,
100,Vendor2085,CompanyCode20,,,,2020-02-21,
100,Vendor2086,CompanyCode30,,,,2020-02-26,
100,Vendor2087,CompanyCode4,,,,2020-03-02,
100,Vendor2088,CompanyCode4,,,,2020-02-26,
100,Vendor2089,CompanyCode7,,,,2020-02-27,
100,Vendor2089,CompanyCode8,,,,2020-02-27,
100,Vendor2089,CompanyCode9,,,,2020-02-27,
100,Vendor2089,CompanyCode23,,,,2020-02-27,
100,Vendor2089,CompanyCode10,,,,2020-02-27,
100,Vendor2089,CompanyCode13,,,,2022-02-28,
100,Vendor2090,CompanyCode4,,,,2020-03-03,
100,Vendor2091,CompanyCode14,,,,2020-03-04,
100,Vendor2092,CompanyCode18,,,,2020-03-04,
100,Vendor2093,CompanyCode3,,,,2020-03-04,
100,Vendor2094,CompanyCode20,,,,2020-03-05,
100,Vendor2095,CompanyCode4,,,,2020-03-06,
100,Vendor2096,CompanyCode1,,,,2020-03-09,
100,Vendor2097,CompanyCode4,,,,2021-11-16,
100,Vendor2098,CompanyCode19,,,,2020-03-10,
100,Vendor2099,CompanyCode7,,,,2020-03-11,
100,Vendor2100,CompanyCode3,,,,2020-03-16,
100,Vendor2101,CompanyCode1,,,,2020-03-16,
100,Vendor2101,CompanyCode2,,,,2020-11-23,
100,Vendor2102,CompanyCode1,,,,2020-03-18,
100,Vendor2102,CompanyCode2,,,,2020-11-23,
100,Vendor2103,CompanyCode20,,,,2020-03-18,
100,Vendor2104,CompanyCode20,,,,2020-03-16,
100,Vendor2105,CompanyCode20,,,,2020-03-16,
100,Vendor2106,CompanyCode10,,,,2020-03-17,
100,Vendor2107,CompanyCode20,,,,2020-03-19,
100,Vendor2108,CompanyCode3,,,,2020-03-20,
100,Vendor2109,CompanyCode20,,,,2020-03-23,
100,Vendor2110,CompanyCode20,,,,2020-03-24,
100,Vendor2111,CompanyCode14,,,,2020-03-24,
100,Vendor2112,CompanyCode4,,,,2020-03-24,
100,Vendor2113,CompanyCode4,,,,2020-09-22,
100,Vendor2113,CompanyCode5,,,,2020-03-27,
100,Vendor2114,CompanyCode20,,,,2020-03-26,
100,Vendor2115,CompanyCode2,,,,2020-11-23,
100,Vendor2116,CompanyCode21,,,,2020-03-26,
100,Vendor2117,CompanyCode1,,,,2020-04-02,
100,Vendor2118,CompanyCode7,,,,2020-04-02,
100,Vendor2118,CompanyCode8,,,,2020-04-02,
100,Vendor2118,CompanyCode9,,,,2020-04-02,
100,Vendor2118,CompanyCode10,,,,2020-04-02,
100,Vendor2119,CompanyCode4,,,,2020-04-02,
100,Vendor2120,CompanyCode4,,,,2020-04-02,
100,Vendor2121,CompanyCode14,,,,2020-04-02,
100,Vendor2122,CompanyCode8,,,,2020-04-03,
100,Vendor2123,CompanyCode14,,,,2020-04-07,
100,Vendor2124,CompanyCode14,,,,2020-04-02,
100,Vendor2125,CompanyCode20,,,,2020-04-02,
100,Vendor2126,CompanyCode4,,,,2020-04-02,
100,Vendor2127,CompanyCode20,,,,2020-04-07,
100,Vendor2128,CompanyCode14,,,,2020-04-14,
100,Vendor2129,CompanyCode4,,,,2020-04-14,
100,Vendor2130,CompanyCode2,,,,2020-11-23,
100,Vendor2131,CompanyCode21,,,,2020-04-14,
100,Vendor2132,CompanyCode18,,,,2020-04-17,
100,Vendor2133,CompanyCode3,,,,2021-10-06,
100,Vendor2134,CompanyCode23,,,,2020-04-20,
100,Vendor2135,CompanyCode20,,,,2020-04-21,
100,Vendor2136,CompanyCode20,,,,2020-04-21,
100,Vendor2137,CompanyCode20,,,,2020-04-21,
100,Vendor2138,CompanyCode7,,,,2020-04-28,
100,Vendor2139,CompanyCode18,,,,2020-04-30,
100,Vendor2140,CompanyCode26,,,,2020-07-28,
100,Vendor2141,CompanyCode1,,,,2020-04-28,
100,Vendor2142,CompanyCode4,,,,2020-04-24,
100,Vendor2143,CompanyCode14,,,,2020-04-30,
100,Vendor2144,CompanyCode2,,,,2020-11-23,
100,Vendor2145,CompanyCode21,,,,2020-05-04,
100,Vendor2146,CompanyCode4,,,,2020-05-04,
100,Vendor2147,CompanyCode20,,,,2020-05-04,
100,Vendor2148,CompanyCode20,,,,2020-05-04,
100,Vendor2148,CompanyCode21,,,,2022-02-03,
100,Vendor2149,CompanyCode1,,,,2020-05-11,
100,Vendor2150,CompanyCode7,,,,2020-05-12,
100,Vendor2151,CompanyCode18,,,,2020-04-28,
100,Vendor2152,CompanyCode20,,,,2020-05-04,
100,Vendor3128,CompanyCode1,,,,2021-04-20,
100,Vendor3129,CompanyCode2,,,,2021-04-21,
100,Vendor3130,CompanyCode2,,,,2021-04-22,
100,Vendor3131,CompanyCode20,,,,2021-04-22,
100,Vendor3132,CompanyCode20,,,,2021-04-22,
100,Vendor3133,CompanyCode4,,,,2021-04-22,
100,Vendor3134,CompanyCode4,,,,2021-04-23,
100,Vendor3135,CompanyCode4,,,,2021-04-23,
100,Vendor3136,CompanyCode7,,,,2021-04-26,
100,Vendor3137,CompanyCode20,,,,2021-04-26,
100,Vendor3138,CompanyCode4,,,,2021-04-29,
100,Vendor3139,CompanyCode21,,,,2021-12-10,
100,Vendor3140,CompanyCode4,,,,2021-04-28,
100,Vendor3141,CompanyCode25,,,,2021-04-29,
100,Vendor3141,CompanyCode16,,,,2021-04-29,
100,Vendor3142,CompanyCode7,,,,2021-04-30,
100,Vendor3143,CompanyCode20,,,,2021-05-05,
100,Vendor3144,CompanyCode21,,,,2021-05-05,
100,Vendor3145,CompanyCode20,,,,2021-05-03,
100,Vendor3146,CompanyCode18,,,,2021-05-12,
100,Vendor3147,CompanyCode7,,,,2021-05-11,
100,Vendor3148,CompanyCode1,,,,2021-05-10,
100,Vendor3149,CompanyCode1,,,,2021-05-11,
100,Vendor3150,CompanyCode9,,,,2021-05-14,
100,Vendor3151,CompanyCode2,,,,2021-05-23,
100,Vendor3152,CompanyCode18,,,,2021-05-19,
100,Vendor3153,CompanyCode21,,,,2021-05-20,
100,Vendor3154,CompanyCode1,,,,2021-05-20,
100,Vendor3155,CompanyCode4,,,,2021-11-08,
100,Vendor3156,CompanyCode20,,,,2021-05-21,
100,Vendor3157,CompanyCode20,,,,2021-05-21,
100,Vendor3158,CompanyCode1,,,,2021-05-25,
100,Vendor3158,CompanyCode2,,,,2021-05-25,
100,Vendor3159,CompanyCode1,,,,2021-05-27,
100,Vendor3159,CompanyCode2,,,,2022-02-10,
100,Vendor3160,CompanyCode7,,,,2021-05-26,
100,Vendor3161,CompanyCode8,,,,2022-03-16,
100,Vendor3162,CompanyCode8,,,,2021-05-28,
100,Vendor3163,CompanyCode25,,,,2021-05-28,
100,Vendor3164,CompanyCode20,,,,2021-05-31,
100,Vendor3165,CompanyCode20,,,,2021-06-03,
100,Vendor3166,CompanyCode1,,,,2021-06-10,
100,Vendor3166,CompanyCode2,,,,2022-02-23,
100,Vendor3167,CompanyCode1,,,,2021-06-07,
100,Vendor3168,CompanyCode2,,,,2021-06-07,
100,Vendor3169,CompanyCode7,,,,2021-06-11,
100,Vendor3169,CompanyCode8,,,,2021-06-11,
100,Vendor3169,CompanyCode9,,,,2021-11-08,
100,Vendor3170,CompanyCode2,,,,2021-06-07,
100,Vendor3171,CompanyCode2,,,,2021-06-07,
100,Vendor3172,CompanyCode1,,,,2021-06-07,
100,Vendor3172,CompanyCode2,,,,2021-06-07,
100,Vendor3173,CompanyCode7,,,,2021-06-10,
100,Vendor3174,CompanyCode20,,,,2021-06-07,
100,Vendor3175,CompanyCode20,,,,2021-06-10,
100,Vendor3176,CompanyCode20,,,,2021-06-10,
100,Vendor3177,CompanyCode1,,,,2021-06-11,
100,Vendor3178,CompanyCode1,,,,2021-06-11,
100,Vendor3178,CompanyCode2,,,,2021-06-11,
100,Vendor3179,CompanyCode2,,,,2021-06-16,
100,Vendor3180,CompanyCode1,,,,2021-06-16,
100,Vendor3180,CompanyCode2,,,,2021-06-16,
100,Vendor3181,CompanyCode20,,,,2021-06-21,
100,Vendor3181,CompanyCode21,,,,2022-02-02,
100,Vendor3182,CompanyCode20,,,,2021-06-17,
100,Vendor3183,CompanyCode20,,,,2021-06-23,
100,Vendor3184,CompanyCode4,,,,2021-06-23,
100,Vendor3185,CompanyCode16,,,,2021-06-18,
100,Vendor3186,CompanyCode18,,,,2021-06-23,
100,Vendor3187,CompanyCode14,,,,2021-06-28,
100,Vendor3188,CompanyCode20,,,,2021-06-29,
100,Vendor3189,CompanyCode20,,,,2021-06-30,
100,Vendor3190,CompanyCode7,,,,2021-07-16,
100,Vendor3191,CompanyCode18,,,,2021-07-02,
100,Vendor3192,CompanyCode14,,,,2021-07-02,
100,Vendor3193,CompanyCode3,,,,2021-07-02,
100,Vendor3194,CompanyCode18,,,,2021-07-02,
100,Vendor3195,CompanyCode24,,,,2021-07-02,
100,Vendor3196,CompanyCode2,,,,2021-07-05,
100,Vendor3197,CompanyCode14,,,,2021-07-09,
100,Vendor3197,CompanyCode18,,,,2022-01-04,
100,Vendor3198,CompanyCode4,,,,2021-07-07,
100,Vendor3199,CompanyCode19,,,,2021-07-14,
100,Vendor3200,CompanyCode20,,,,2021-07-19,
100,Vendor3201,CompanyCode20,,,,2021-07-13,
100,Vendor3202,CompanyCode20,,,,2021-07-13,
100,Vendor3203,CompanyCode7,,,,2021-07-13,
100,Vendor3204,CompanyCode18,,,,2021-07-16,
100,Vendor3205,CompanyCode18,,,,2021-07-17,
100,Vendor3206,CompanyCode8,,,,2021-07-16,
100,Vendor3207,CompanyCode7,,,,2021-07-28,
100,Vendor3208,CompanyCode7,,,,2021-07-28,
100,Vendor3209,CompanyCode2,,,,2021-07-28,
100,Vendor3210,CompanyCode14,,,,2021-07-28,
100,Vendor3211,CompanyCode1,,,,2021-07-23,
100,Vendor3212,CompanyCode7,,,,2021-07-26,
100,Vendor3213,CompanyCode24,,,,2021-07-26,
100,Vendor3214,CompanyCode4,,,,2021-07-29,
100,Vendor3215,CompanyCode1,,,,2021-07-29,
100,Vendor3215,CompanyCode2,,,,2021-07-29,
100,Vendor3216,CompanyCode8,,,,2021-08-02,
100,Vendor3217,CompanyCode20,,,,2021-07-30,
100,Vendor3218,CompanyCode9,,,,2021-08-04,
100,Vendor3219,CompanyCode2,,,,2021-08-09,
100,Vendor3220,CompanyCode21,,,,2021-08-02,
100,Vendor3221,CompanyCode20,,,,2021-08-09,
100,Vendor3222,CompanyCode20,,,,2021-08-09,
100,Vendor3223,CompanyCode20,,,,2021-08-09,
100,Vendor3224,CompanyCode21,,,,2021-08-09,
100,Vendor1,CompanyCode20,,,,2019-05-30,
100,Vendor2,CompanyCode20,,,,2019-05-30,
100,Vendor2,CompanyCode21,,,,2018-11-28,
100,Vendor3,CompanyCode20,,,,2019-05-30,
100,Vendor4,CompanyCode20,,,,2019-05-30,
100,Vendor5,CompanyCode20,,,,2019-12-04,
100,Vendor6,CompanyCode20,,,,2019-12-04,
100,Vendor7,CompanyCode20,,,,2019-05-30,
100,Vendor8,CompanyCode20,,,,2019-05-30,
100,Vendor9,CompanyCode20,,,,2019-05-30,
100,Vendor10,CompanyCode20,,,,2019-05-30,
100,Vendor11,CompanyCode20,,,,2019-05-30,
100,Vendor12,CompanyCode20,,,,2019-05-30,
100,Vendor13,CompanyCode21,,,,2018-11-28,
100,Vendor14,CompanyCode21,,,,2018-11-28,
100,Vendor15,CompanyCode21,,,,2018-11-28,
100,Vendor16,CompanyCode21,,,,2018-11-28,
100,Vendor17,CompanyCode20,,,,2019-05-30,
100,Vendor18,CompanyCode20,,,,2019-12-04,
100,Vendor19,CompanyCode20,,,,2019-05-30,
100,Vendor20,CompanyCode20,,,,2019-05-30,
100,Vendor21,CompanyCode20,,,,2019-12-04,
100,Vendor21,CompanyCode21,,,,2018-11-28,
100,Vendor22,CompanyCode20,,,,2019-05-30,
100,Vendor23,CompanyCode20,,,,2019-05-30,
100,Vendor24,CompanyCode20,,,,2019-05-30,
100,Vendor25,CompanyCode20,,,,2019-12-04,
100,Vendor26,CompanyCode20,,,,2019-05-30,
100,Vendor27,CompanyCode20,,,,2019-12-04,
100,Vendor28,CompanyCode20,,,,2019-05-30,
100,Vendor28,CompanyCode21,,,,2018-11-28,
100,Vendor29,CompanyCode20,,,,2019-12-04,
100,Vendor30,CompanyCode20,,,,2019-05-30,
