Client,Material Number,Plant
100,MAT991,Plant3
100,MAT992,Plant3
100,MAT993,Plant3
100,MAT994,Plant3
100,MAT995,Plant3
100,MAT996,Plant3
100,MAT997,Plant3
100,MAT998,Plant3
100,MAT999,Plant3
100,MAT1000,Plant3
100,MAT1001,Plant3
100,MAT1002,Plant3
100,MAT1003,Plant3
100,MAT1004,Plant3
100,MAT1005,Plant3
100,MAT1006,Plant3
100,MAT1007,Plant3
100,MAT1008,Plant3
100,MAT1009,Plant3
100,MAT1010,Plant3
100,MAT1011,Plant3
100,MAT1012,Plant3
100,MAT1013,Plant3
100,MAT1014,Plant3
100,MAT1015,Plant3
100,MAT1016,Plant3
100,MAT1017,Plant3
100,MAT1018,Plant3
100,MAT1019,Plant3
100,MAT1020,Plant3
100,MAT1021,Plant3
100,MAT1022,Plant3
100,MAT1023,Plant3
100,MAT1024,Plant3
100,MAT1025,Plant3
100,MAT1026,Plant3
100,MAT1027,Plant3
100,MAT1028,Plant3
100,MAT1029,Plant3
100,MAT1030,Plant3
100,MAT1031,Plant3
100,MAT1032,Plant3
100,MAT1033,Plant3
100,MAT1034,Plant3
100,MAT1035,Plant3
100,MAT1036,Plant3
100,MAT1037,Plant3
100,MAT1038,Plant3
100,MAT1039,Plant3
100,MAT1040,Plant3
100,MAT1041,Plant3
100,MAT1042,Plant3
100,MAT1043,Plant3
100,MAT1044,Plant3
100,MAT1045,Plant3
100,MAT1046,Plant3
100,MAT1047,Plant3
100,MAT1048,Plant3
100,MAT1049,Plant3
100,MAT1050,Plant3
100,MAT1051,Plant3
100,MAT1052,Plant3
100,MAT1053,Plant3
100,MAT1054,Plant3
100,MAT1055,Plant3
100,MAT1056,Plant3
100,MAT1057,Plant3
100,MAT1058,Plant3
100,MAT1059,Plant3
100,MAT1060,Plant3
100,MAT1061,Plant10
100,MAT1062,Plant10
100,MAT1062,Plant9
100,MAT1063,Plant10
100,MAT1064,Plant10
100,MAT1065,Plant10
100,MAT1066,Plant10
100,MAT1066,Plant9
100,MAT1067,Plant10
100,MAT1068,Plant10
100,MAT1068,Plant9
100,MAT1069,Plant9
100,MAT1070,Plant10
100,MAT1071,Plant10
100,MAT1072,Plant10
100,MAT1073,Plant10
100,MAT1074,Plant10
100,MAT1075,Plant10
100,MAT1076,Plant10
100,MAT1077,Plant10
100,MAT1078,Plant10
100,MAT1079,Plant10
100,MAT1080,Plant10
100,MAT1081,Plant10
100,MAT1082,Plant10
100,MAT1083,Plant10
100,MAT1084,Plant10
100,MAT1085,Plant10
100,MAT1086,Plant10
100,MAT1087,Plant10
100,MAT1088,Plant10
100,MAT1089,Plant10
100,MAT1090,Plant10
100,MAT1091,Plant10
100,MAT1092,Plant10
100,MAT1093,Plant10
100,MAT1094,Plant10
100,MAT1095,Plant10
100,MAT1096,Plant10
100,MAT1097,Plant10
100,MAT1098,Plant10
100,MAT1099,Plant10
100,MAT1100,Plant10
100,MAT1101,Plant10
100,MAT1102,Plant10
100,MAT1103,Plant10
100,MAT1104,Plant10
100,MAT1105,Plant10
100,MAT1106,Plant10
100,MAT1107,Plant10
100,MAT1108,Plant10
100,MAT1109,Plant10
100,MAT1110,Plant10
100,MAT1111,Plant10
100,MAT1112,Plant10
100,MAT1113,Plant10
100,MAT1114,Plant10
100,MAT1115,Plant10
100,MAT1116,Plant10
100,MAT1117,Plant10
100,MAT1118,Plant9
100,MAT1119,Plant9
100,MAT1120,Plant9
100,MAT1121,Plant10
100,MAT1121,Plant9
100,MAT1122,Plant9
100,MAT1123,Plant9
100,MAT1124,Plant9
100,MAT1125,Plant4
100,MAT1126,Plant5
100,MAT1127,Plant5
100,MAT1128,Plant5
100,MAT1129,Plant5
100,MAT1130,Plant5
100,MAT1130,Plant6
100,MAT1131,Plant5
100,MAT1132,Plant5
100,MAT1133,Plant5
100,MAT1134,Plant5
100,MAT1135,Plant5
100,MAT1136,Plant3
100,MAT1137,Plant5
100,MAT1137,Plant6
100,MAT1138,Plant5
100,MAT1139,Plant7
100,MAT1140,Plant7
100,MAT1141,Plant7
100,MAT1142,Plant7
100,MAT1143,Plant7
100,MAT1144,Plant7
100,MAT1145,Plant7
100,MAT1146,Plant7
100,MAT1147,Plant7
100,MAT1148,Plant7
100,MAT1149,Plant7
100,MAT1150,Plant7
100,MAT1151,Plant1
100,MAT1152,Plant1
100,MAT1153,Plant1
100,MAT1154,Plant2
100,MAT1155,Plant4
100,MAT1156,Plant4
100,MAT1157,Plant4
100,MAT1158,Plant4
100,MAT1159,Plant4
100,MAT1160,Plant4
100,MAT1161,Plant4
100,MAT1162,Plant4
100,MAT1163,Plant4
100,MAT1164,Plant4
100,MAT1165,Plant4
100,MAT1166,Plant4
100,MAT1167,Plant4
100,MAT1168,Plant4
100,MAT1169,Plant4
100,MAT1170,Plant4
100,MAT1171,Plant4
100,MAT1172,Plant4
100,MAT1173,Plant4
100,MAT1174,Plant4
100,MAT1175,Plant5
100,MAT1176,Plant2
100,MAT1177,Plant2
100,MAT1178,Plant5
100,MAT1179,Plant5
100,MAT1180,Plant5
100,MAT1181,Plant5
100,MAT1182,Plant5
100,MAT1183,Plant5
100,MAT1184,Plant5
100,MAT1185,Plant6
100,MAT1186,Plant1
100,MAT1187,Plant9
100,MAT1188,Plant10
100,MAT1188,Plant9
100,MAT1189,Plant9
100,MAT1190,Plant9
100,MAT1191,Plant9
100,MAT1192,Plant9
100,MAT1193,Plant9
100,MAT1194,Plant9
100,MAT1195,Plant10
100,MAT1196,Plant10
100,MAT1197,Plant10
100,MAT1198,Plant10
100,MAT1199,Plant10
100,MAT1200,Plant10
100,MAT1201,Plant10
100,MAT1202,Plant10
100,MAT1203,Plant10
100,MAT1204,Plant10
100,MAT1205,Plant10
100,MAT1206,Plant10
100,MAT1207,Plant10
100,MAT1208,Plant10
100,MAT1209,Plant10
100,MAT1210,Plant10
100,MAT1211,Plant10
100,MAT1212,Plant10
100,MAT1213,Plant10
100,MAT1214,Plant10
100,MAT1215,Plant10
100,MAT1216,Plant10
100,MAT1217,Plant10
100,MAT1218,Plant10
100,MAT1219,Plant10
100,MAT1220,Plant10
100,MAT1221,Plant10
100,MAT1222,Plant10
100,MAT1223,Plant10
100,MAT1224,Plant10
100,MAT1225,Plant10
100,MAT1226,Plant10
100,MAT1227,Plant10
100,MAT1228,Plant10
100,MAT1229,Plant10
100,MAT1230,Plant10
100,MAT1231,Plant10
100,MAT1232,Plant10
100,MAT1233,Plant10
100,MAT1234,Plant10
100,MAT1235,Plant10
100,MAT1236,Plant10
100,MAT1237,Plant10
100,MAT1238,Plant10
100,MAT1239,Plant9
100,MAT1240,Plant9
100,MAT1241,Plant9
100,MAT1242,Plant9
100,MAT1243,Plant9
100,MAT1244,Plant9
100,MAT1245,Plant9
100,MAT1246,Plant9
100,MAT1247,Plant9
100,MAT1248,Plant9
100,MAT1249,Plant9
100,MAT1250,Plant9
100,MAT1251,Plant20
100,MAT1252,Plant20
100,MAT1253,Plant20
100,MAT1254,Plant20
100,MAT1255,Plant20
100,MAT1256,Plant20
100,MAT1257,Plant20
100,MAT1258,Plant20
100,MAT1259,Plant20
100,MAT1260,Plant20
100,MAT1261,Plant20
100,MAT1262,Plant20
100,MAT1263,Plant20
100,MAT1264,Plant20
100,MAT1265,Plant20
100,MAT1266,Plant20
100,MAT1267,Plant20
100,MAT1268,Plant20
100,MAT1269,Plant20
100,MAT1270,Plant20
100,MAT1271,Plant20
100,MAT1272,Plant20
100,MAT1273,Plant20
100,MAT1274,Plant20
100,MAT1275,Plant20
100,MAT1276,Plant20
100,MAT1277,Plant20
100,MAT1278,Plant20
100,MAT1279,Plant20
100,MAT1280,Plant20
100,MAT1281,Plant20
100,MAT1282,Plant20
100,MAT1283,Plant20
100,MAT1284,Plant20
100,MAT1285,Plant20
100,MAT1286,Plant20
100,MAT1287,Plant20
100,MAT1288,Plant20
100,MAT1289,Plant20
100,MAT1290,Plant20
100,MAT1291,Plant20
100,MAT1292,Plant5
100,MAT1293,Plant20
100,MAT1294,Plant20
100,MAT1295,Plant6
100,MAT1296,Plant6
100,MAT1297,Plant20
100,MAT1298,Plant5
100,MAT1299,Plant5
100,MAT1300,Plant20
100,MAT1301,Plant20
100,MAT1302,Plant20
100,MAT1303,Plant20
100,MAT1304,Plant20
100,MAT1305,Plant20
100,MAT1306,Plant20
100,MAT1307,Plant20
100,MAT1308,Plant20
100,MAT1309,Plant20
100,MAT1310,Plant20
100,MAT1311,Plant20
100,MAT1312,Plant20
100,MAT1313,Plant20
100,MAT1314,Plant20
100,MAT1315,Plant1
100,MAT1316,Plant6
100,MAT1317,Plant6
100,MAT1318,Plant6
100,MAT1319,Plant10
100,MAT1320,Plant20
100,MAT1321,Plant20
100,MAT1322,Plant20
100,MAT1323,Plant20
100,MAT1324,Plant20
100,MAT1325,Plant20
100,MAT1326,Plant20
100,MAT1327,Plant20
100,MAT1328,Plant20
100,MAT1329,Plant5
100,MAT1330,Plant5
100,MAT1331,Plant5
100,MAT1332,Plant5
100,MAT1333,Plant5
100,MAT1334,Plant5
100,MAT1335,Plant5
100,MAT1336,Plant5
100,MAT1337,Plant5
100,MAT1338,Plant5
100,MAT1339,Plant5
100,MAT1340,Plant5
100,MAT1341,Plant5
100,MAT1342,Plant5
100,MAT1343,Plant5
100,MAT1344,Plant5
100,MAT1345,Plant5
100,MAT1346,Plant5
100,MAT1347,Plant5
100,MAT1348,Plant20
100,MAT1349,Plant20
100,MAT1350,Plant20
100,MAT1351,Plant20
100,MAT1352,Plant20
100,MAT1353,Plant20
100,MAT1354,Plant20
100,MAT1355,Plant13
100,MAT1356,Plant13
100,MAT1357,Plant13
100,MAT1358,Plant13
100,MAT1359,Plant14
100,MAT1360,Plant13
100,MAT1361,Plant13
100,MAT1362,Plant13
100,MAT1363,Plant13
100,MAT1364,Plant13
100,MAT1365,Plant13
100,MAT1366,Plant13
100,MAT1367,Plant13
100,MAT1368,Plant13
100,MAT1369,Plant13
100,MAT1370,Plant13
100,MAT1371,Plant13
100,MAT1372,Plant13
100,MAT1373,Plant13
100,MAT1374,Plant13
100,MAT1375,Plant13
100,MAT1376,Plant13
100,MAT1377,Plant13
100,MAT1378,Plant13
100,MAT1379,Plant13
100,MAT1380,Plant13
100,MAT1381,Plant13
100,MAT1382,Plant13
100,MAT1383,Plant13
100,MAT1384,Plant13
100,MAT1385,Plant13
100,MAT1386,Plant13
100,MAT1387,Plant13
100,MAT1388,Plant13
100,MAT1389,Plant13
100,MAT1390,Plant13
100,MAT1391,Plant13
100,MAT1392,Plant13
100,MAT1393,Plant13
100,MAT1394,Plant13
100,MAT1395,Plant13
100,MAT1396,Plant13
100,MAT1397,Plant13
100,MAT1398,Plant13
100,MAT1399,Plant13
100,MAT1400,Plant13
100,MAT1401,Plant13
100,MAT1402,Plant13
100,MAT1403,Plant13
100,MAT1404,Plant13
100,MAT1405,Plant13
100,MAT1406,Plant13
100,MAT1407,Plant13
100,MAT1408,Plant13
100,MAT1409,Plant13
100,MAT1410,Plant13
100,MAT1411,Plant13
100,MAT1412,Plant13
100,MAT1413,Plant13
100,MAT1414,Plant13
100,MAT1415,Plant13
100,MAT1416,Plant13
100,MAT1417,Plant13
100,MAT1418,Plant13
100,MAT1419,Plant13
100,MAT1420,Plant13
100,MAT1421,Plant13
100,MAT1422,Plant13
100,MAT1423,Plant13
100,MAT1424,Plant13
100,MAT1425,Plant13
100,MAT1426,Plant13
100,MAT1427,Plant13
100,MAT1428,Plant13
100,MAT1429,Plant13
100,MAT1430,Plant13
100,MAT1431,Plant13
100,MAT1432,Plant13
100,MAT1433,Plant13
100,MAT1434,Plant13
100,MAT1435,Plant13
100,MAT1436,Plant13
100,MAT1437,Plant13
100,MAT1438,Plant13
100,MAT1439,Plant13
100,MAT1440,Plant13
100,MAT1441,Plant13
100,MAT1442,Plant13
100,MAT1443,Plant13
100,MAT1444,Plant13
100,MAT1445,Plant13
100,MAT1446,Plant13
100,MAT1447,Plant13
100,MAT1448,Plant13
100,MAT1449,Plant13
100,MAT1450,Plant13
100,MAT1451,Plant20
100,MAT1452,Plant13
100,MAT1453,Plant14
100,MAT1454,Plant14
100,MAT1455,Plant14
100,MAT1456,Plant14
100,MAT1457,Plant14
100,MAT1458,Plant14
100,MAT1459,Plant14
100,MAT1460,Plant14
100,MAT1461,Plant14
100,MAT1462,Plant14
100,MAT1463,Plant14
100,MAT1464,Plant14
100,MAT1465,Plant14
100,MAT1466,Plant14
100,MAT1467,Plant14
100,MAT1468,Plant14
100,MAT1469,Plant14
100,MAT1470,Plant14
100,MAT1471,Plant14
100,MAT1472,Plant14
100,MAT1473,Plant14
100,MAT1474,Plant14
100,MAT1475,Plant14
100,MAT1476,Plant14
100,MAT1477,Plant13
100,MAT1478,Plant13
100,MAT1479,Plant13
100,MAT1480,Plant13
100,MAT1481,Plant13
100,MAT1482,Plant13
100,MAT1483,Plant13
100,MAT1484,Plant13
100,MAT1485,Plant13
100,MAT1486,Plant13
100,MAT1487,Plant13
100,MAT1488,Plant13
100,MAT1489,Plant13
100,MAT1490,Plant13
100,MAT1491,Plant13
100,MAT1492,Plant13
100,MAT1493,Plant13
100,MAT1494,Plant13
100,MAT1495,Plant13
100,MAT1496,Plant13
100,MAT1497,Plant13
100,MAT1498,Plant13
100,MAT1499,Plant13
100,MAT1500,Plant13
100,MAT1501,Plant13
100,MAT1502,Plant13
100,MAT1503,Plant13
100,MAT1504,Plant13
100,MAT1505,Plant13
100,MAT1506,Plant13
100,MAT1507,Plant13
100,MAT1508,Plant13
100,MAT1509,Plant14
100,MAT1510,Plant13
100,MAT1511,Plant13
100,MAT1512,Plant13
100,MAT1513,Plant13
100,MAT1514,Plant13
100,MAT1515,Plant13
100,MAT1516,Plant13
100,MAT1517,Plant13
100,MAT1518,Plant13
100,MAT1519,Plant13
100,MAT1520,Plant13
100,MAT1521,Plant13
100,MAT1522,Plant13
100,MAT1523,Plant13
100,MAT1524,Plant13
100,MAT1525,Plant13
100,MAT1526,Plant13
100,MAT1527,Plant13
100,MAT1528,Plant13
100,MAT1529,Plant13
100,MAT1530,Plant13
100,MAT1531,Plant14
100,MAT1532,Plant13
100,MAT1533,Plant13
100,MAT1534,Plant13
100,MAT1535,Plant8
100,MAT1536,Plant8
100,MAT1537,Plant8
100,MAT1538,Plant8
100,MAT1539,Plant8
100,MAT1540,Plant8
100,MAT1541,Plant8
100,MAT1542,Plant8
100,MAT1543,Plant8
100,MAT1544,Plant8
100,MAT1545,Plant8
100,MAT1546,Plant8
100,MAT1547,Plant8
100,MAT1548,Plant2
100,MAT1549,Plant8
100,MAT1550,Plant8
100,MAT1551,Plant8
100,MAT1552,Plant8
100,MAT1553,Plant8
100,MAT1554,Plant8
100,MAT1555,Plant8
100,MAT1556,Plant8
100,MAT1557,Plant8
100,MAT1558,Plant8
100,MAT1559,Plant8
100,MAT1560,Plant8
100,MAT1561,Plant8
100,MAT1562,Plant8
100,MAT1563,Plant8
100,MAT1564,Plant8
100,MAT1565,Plant8
100,MAT1566,Plant8
100,MAT1567,Plant8
100,MAT1568,Plant8
100,MAT1569,Plant8
100,MAT1570,Plant8
100,MAT1571,Plant8
100,MAT1572,Plant8
100,MAT1573,Plant8
100,MAT1574,Plant8
100,MAT1575,Plant8
100,MAT1576,Plant8
100,MAT1577,Plant8
100,MAT1578,Plant8
100,MAT1579,Plant8
100,MAT1580,Plant8
100,MAT1581,Plant8
100,MAT1582,Plant8
100,MAT1583,Plant8
100,MAT1584,Plant8
100,MAT1585,Plant8
100,MAT1586,Plant8
100,MAT1587,Plant8
100,MAT1588,Plant8
100,MAT1589,Plant8
100,MAT1590,Plant8
100,MAT1591,Plant8
100,MAT1592,Plant8
100,MAT1593,Plant8
100,MAT1594,Plant8
100,MAT1595,Plant8
100,MAT1596,Plant8
100,MAT1597,Plant8
100,MAT1598,Plant8
100,MAT1599,Plant8
100,MAT1600,Plant8
100,MAT1601,Plant8
100,MAT1602,Plant7
100,MAT1603,Plant7
100,MAT1604,Plant7
100,MAT1605,Plant7
100,MAT1606,Plant7
100,MAT1607,Plant7
100,MAT1608,Plant7
100,MAT1609,Plant7
100,MAT1610,Plant7
100,MAT1611,Plant7
100,MAT1612,Plant7
100,MAT1613,Plant7
100,MAT1614,Plant7
100,MAT1615,Plant7
100,MAT1616,Plant7
100,MAT1617,Plant7
100,MAT1618,Plant7
100,MAT1619,Plant7
100,MAT1620,Plant7
100,MAT1621,Plant7
100,MAT1622,Plant7
100,MAT1623,Plant7
100,MAT1624,Plant7
100,MAT1625,Plant7
100,MAT1626,Plant7
100,MAT1627,Plant7
100,MAT1628,Plant7
100,MAT1629,Plant7
100,MAT1630,Plant7
100,MAT1631,Plant7
100,MAT1632,Plant7
100,MAT1633,Plant7
100,MAT1634,Plant7
100,MAT1635,Plant7
100,MAT1636,Plant7
100,MAT1637,Plant7
100,MAT1638,Plant7
100,MAT1639,Plant7
100,MAT1640,Plant7
100,MAT1641,Plant7
100,MAT1642,Plant7
100,MAT1643,Plant7
100,MAT1644,Plant7
100,MAT1645,Plant7
100,MAT1646,Plant7
100,MAT1647,Plant7
100,MAT1648,Plant7
100,MAT1649,Plant7
100,MAT1650,Plant7
100,MAT1651,Plant7
100,MAT1652,Plant7
100,MAT1653,Plant7
100,MAT1654,Plant7
100,MAT1655,Plant7
100,MAT1656,Plant7
100,MAT1657,Plant7
100,MAT1658,Plant7
100,MAT1659,Plant7
100,MAT1660,Plant7
100,MAT1661,Plant7
100,MAT1662,Plant7
100,MAT1663,Plant7
100,MAT1664,Plant7
100,MAT1665,Plant7
100,MAT1666,Plant7
100,MAT1667,Plant7
100,MAT1668,Plant7
100,MAT1669,Plant7
100,MAT1670,Plant7
100,MAT1671,Plant7
100,MAT1672,Plant7
100,MAT1673,Plant7
100,MAT1674,Plant7
100,MAT1675,Plant7
100,MAT1676,Plant7
100,MAT1677,Plant7
100,MAT1678,Plant7
100,MAT1679,Plant7
100,MAT1680,Plant7
100,MAT1681,Plant7
100,MAT1682,Plant7
100,MAT1683,Plant7
100,MAT1684,Plant7
100,MAT1685,Plant7
100,MAT1686,Plant7
100,MAT1687,Plant7
100,MAT1688,Plant7
100,MAT1689,Plant7
100,MAT1690,Plant7
100,MAT1691,Plant7
100,MAT1692,Plant7
100,MAT1693,Plant7
100,MAT1694,Plant7
100,MAT1695,Plant7
100,MAT1696,Plant7
100,MAT1697,Plant7
100,MAT1698,Plant7
100,MAT1699,Plant7
100,MAT1700,Plant7
100,MAT1701,Plant7
100,MAT1702,Plant7
100,MAT1703,Plant7
100,MAT1704,Plant7
100,MAT1705,Plant7
100,MAT1706,Plant7
100,MAT1707,Plant7
100,MAT1708,Plant7
100,MAT1709,Plant7
100,MAT1710,Plant7
100,MAT1711,Plant7
100,MAT1712,Plant7
100,MAT1713,Plant7
100,MAT1714,Plant7
100,MAT1715,Plant7
100,MAT1716,Plant7
100,MAT1717,Plant7
100,MAT1718,Plant7
100,MAT1719,Plant7
100,MAT1720,Plant7
100,MAT1721,Plant7
100,MAT1722,Plant7
100,MAT1723,Plant7
100,MAT1724,Plant7
100,MAT1725,Plant7
100,MAT1726,Plant7
100,MAT1727,Plant7
100,MAT1728,Plant7
100,MAT1729,Plant7
100,MAT1730,Plant7
100,MAT1731,Plant7
100,MAT1732,Plant7
100,MAT1733,Plant7
100,MAT1734,Plant7
100,MAT1735,Plant7
100,MAT1736,Plant7
100,MAT1737,Plant13
100,MAT1738,Plant13
100,MAT1739,Plant8
100,MAT1740,Plant8
100,MAT1741,Plant8
100,MAT1742,Plant8
100,MAT1743,Plant8
100,MAT1744,Plant8
100,MAT1745,Plant14
100,MAT1746,Plant8
100,MAT1747,Plant7
100,MAT1748,Plant13
100,MAT1749,Plant13
100,MAT1750,Plant13
100,MAT1751,Plant13
100,MAT1752,Plant13
100,MAT1753,Plant13
100,MAT1754,Plant13
100,MAT1755,Plant13
100,MAT1756,Plant13
100,MAT1757,Plant13
100,MAT1758,Plant14
100,MAT1759,Plant14
100,MAT1760,Plant14
100,MAT1761,Plant14
100,MAT1762,Plant13
100,MAT1763,Plant13
100,MAT1764,Plant7
100,MAT1765,Plant7
100,MAT1766,Plant13
100,MAT1767,Plant13
100,MAT1768,Plant8
100,MAT1769,Plant7
100,MAT1770,Plant7
100,MAT1771,Plant13
100,MAT1772,Plant13
100,MAT1773,Plant7
100,MAT1774,Plant7
100,MAT1775,Plant7
100,MAT1776,Plant7
100,MAT1777,Plant13
100,MAT1778,Plant7
100,MAT1779,Plant13
100,MAT1780,Plant8
100,MAT1781,Plant13
100,MAT1782,Plant13
100,MAT1783,Plant8
100,MAT1784,Plant14
100,MAT1785,Plant8
100,MAT1786,Plant13
100,MAT1787,Plant13
100,MAT1788,Plant13
100,MAT1789,Plant13
100,MAT1790,Plant13
100,MAT1791,Plant13
100,MAT1792,Plant13
100,MAT1793,Plant13
100,MAT1794,Plant13
100,MAT1795,Plant13
100,MAT1796,Plant13
100,MAT1797,Plant13
100,MAT1798,Plant14
100,MAT1799,Plant14
100,MAT1800,Plant14
100,MAT1801,Plant8
100,MAT1802,Plant13
100,MAT1803,Plant13
100,MAT1804,Plant13
100,MAT1805,Plant13
100,MAT1806,Plant13
100,MAT1807,Plant13
100,MAT1808,Plant13
100,MAT1809,Plant13
100,MAT1810,Plant13
100,MAT1811,Plant13
100,MAT1812,Plant13
100,MAT1813,Plant13
100,MAT1814,Plant13
100,MAT1815,Plant13
100,MAT1816,Plant13
100,MAT1817,Plant13
100,MAT1818,Plant13
100,MAT1819,Plant13
100,MAT1820,Plant13
100,MAT1821,Plant13
100,MAT1822,Plant13
100,MAT1823,Plant13
100,MAT1824,Plant13
100,MAT1825,Plant13
100,MAT1826,Plant13
100,MAT1827,Plant7
100,MAT1828,Plant7
100,MAT1829,Plant7
100,MAT1830,Plant7
100,MAT1831,Plant7
100,MAT1832,Plant7
100,MAT1833,Plant7
100,MAT1834,Plant7
100,MAT1835,Plant7
100,MAT1836,Plant7
100,MAT1837,Plant7
100,MAT1838,Plant7
100,MAT1839,Plant7
100,MAT1840,Plant7
100,MAT1841,Plant13
100,MAT1842,Plant7
100,MAT1843,Plant13
100,MAT1844,Plant13
100,MAT1845,Plant3
100,MAT1846,Plant3
100,MAT1847,Plant3
100,MAT1848,Plant3
100,MAT1849,Plant3
100,MAT1850,Plant3
100,MAT1851,Plant3
100,MAT1852,Plant3
100,MAT1853,Plant3
100,MAT1854,Plant3
100,MAT1855,Plant3
100,MAT1856,Plant3
100,MAT1857,Plant3
100,MAT1858,Plant3
100,MAT1859,Plant3
100,MAT1860,Plant3
100,MAT1861,Plant3
100,MAT1862,Plant3
100,MAT1863,Plant3
100,MAT1864,Plant3
100,MAT1865,Plant3
100,MAT1866,Plant3
100,MAT1867,Plant3
100,MAT1868,Plant3
100,MAT1869,Plant3
100,MAT1870,Plant3
100,MAT1871,Plant3
100,MAT1872,Plant3
100,MAT1873,Plant3
100,MAT1874,Plant3
100,MAT1875,Plant3
100,MAT1876,Plant3
100,MAT1877,Plant3
100,MAT1878,Plant3
100,MAT1879,Plant3
100,MAT1880,Plant3
100,MAT1881,Plant3
100,MAT1882,Plant3
100,MAT1883,Plant3
100,MAT1884,Plant3
100,MAT1885,Plant3
100,MAT1886,Plant3
100,MAT1887,Plant3
100,MAT1888,Plant3
100,MAT1889,Plant3
100,MAT1890,Plant3
100,MAT1891,Plant3
100,MAT1892,Plant3
100,MAT1893,Plant3
100,MAT1894,Plant3
100,MAT1895,Plant3
100,MAT1896,Plant3
100,MAT1897,Plant3
100,MAT1898,Plant3
100,MAT1899,Plant3
100,MAT1900,Plant3
100,MAT1901,Plant3
100,MAT1902,Plant2
100,MAT1903,Plant2
100,MAT1904,Plant2
100,MAT1905,Plant2
100,MAT1906,Plant2
100,MAT1907,Plant2
100,MAT1908,Plant2
100,MAT1909,Plant2
100,MAT1910,Plant2
100,MAT1911,Plant2
100,MAT1912,Plant2
100,MAT1913,Plant2
100,MAT1914,Plant2
100,MAT1915,Plant2
100,MAT1916,Plant2
100,MAT1917,Plant2
100,MAT1918,Plant2
100,MAT1919,Plant2
100,MAT1920,Plant2
100,MAT1921,Plant2
100,MAT1922,Plant2
100,MAT1923,Plant2
100,MAT1924,Plant22
100,MAT1925,Plant13
100,MAT1926,Plant1
100,MAT1927,Plant1
100,MAT1928,Plant1
100,MAT1929,Plant1
100,MAT1930,Plant1
100,MAT1931,Plant1
100,MAT1932,Plant1
100,MAT1933,Plant1
100,MAT1934,Plant1
100,MAT1935,Plant1
100,MAT1936,Plant1
100,MAT1937,Plant1
100,MAT1938,Plant1
100,MAT1939,Plant1
100,MAT1940,Plant1
100,MAT1941,Plant1
100,MAT1942,Plant1
100,MAT1943,Plant1
100,MAT1944,Plant1
100,MAT1945,Plant1
100,MAT1946,Plant1
100,MAT1947,Plant1
100,MAT1948,Plant1
100,MAT1949,Plant1
100,MAT1950,Plant1
100,MAT1951,Plant1
100,MAT1952,Plant1
100,MAT1953,Plant5
100,MAT1954,Plant5
100,MAT1955,Plant6
100,MAT1956,Plant5
100,MAT1957,Plant5
100,MAT1958,Plant5
100,MAT1959,Plant5
100,MAT1960,Plant5
100,MAT1961,Plant6
100,MAT1962,Plant5
100,MAT1963,Plant5
100,MAT1964,Plant6
100,MAT1965,Plant5
100,MAT1966,Plant5
100,MAT1967,Plant5
100,MAT1968,Plant5
100,MAT1969,Plant5
100,MAT1970,Plant5
100,MAT1971,Plant5
100,MAT1972,Plant5
100,MAT1973,Plant5
100,MAT1974,Plant5
100,MAT1975,Plant5
100,MAT1976,Plant5
100,MAT1977,Plant5
100,MAT1978,Plant5
100,MAT1979,Plant5
100,MAT1980,Plant5
100,MAT1981,Plant5
100,MAT1982,Plant5
100,MAT1983,Plant5
100,MAT1984,Plant5
100,MAT1985,Plant5
100,MAT1986,Plant5
100,MAT1987,Plant5
100,MAT1988,Plant5
100,MAT1989,Plant5
100,MAT1990,Plant5
100,MAT1991,Plant5
100,MAT1992,Plant5
100,MAT1993,Plant5
100,MAT1994,Plant5
100,MAT1995,Plant5
100,MAT1996,Plant5
100,MAT1997,Plant5
100,MAT1998,Plant5
100,MAT1999,Plant10
100,MAT2000,Plant10
100,MAT2001,Plant10
100,MAT2002,Plant10
100,MAT2003,Plant10
100,MAT2004,Plant10
100,MAT2005,Plant10
100,MAT2006,Plant10
100,MAT2007,Plant10
100,MAT2008,Plant10
100,MAT2009,Plant10
100,MAT2010,Plant10
100,MAT2011,Plant10
100,MAT2012,Plant10
100,MAT2013,Plant10
100,MAT2014,Plant10
100,MAT2015,Plant10
100,MAT2016,Plant10
100,MAT2017,Plant10
100,MAT2018,Plant10
100,MAT2019,Plant10
100,MAT2020,Plant10
100,MAT2021,Plant10
100,MAT2022,Plant10
100,MAT2023,Plant10
100,MAT2024,Plant10
100,MAT2025,Plant10
100,MAT2026,Plant10
100,MAT2027,Plant10
100,MAT2028,Plant10
100,MAT2029,Plant10
100,MAT2030,Plant10
100,MAT2031,Plant10
100,MAT2032,Plant10
100,MAT2033,Plant10
100,MAT2034,Plant10
100,MAT2035,Plant10
100,MAT2036,Plant10
100,MAT2037,Plant10
100,MAT2038,Plant10
100,MAT2039,Plant10
100,MAT2040,Plant10
100,MAT2041,Plant10
100,MAT2042,Plant10
100,MAT2043,Plant10
100,MAT2043,Plant9
100,MAT2044,Plant10
100,MAT2045,Plant10
100,MAT2046,Plant10
100,MAT2047,Plant10
100,MAT2048,Plant10
100,MAT2049,Plant10
100,MAT2050,Plant10
100,MAT2051,Plant10
100,MAT2052,Plant10
100,MAT2053,Plant10
100,MAT2054,Plant10
100,MAT2055,Plant10
100,MAT2056,Plant10
100,MAT2057,Plant10
100,MAT2058,Plant10
