Previous delivery date,Committed Date,Purchasing Document Number,Item Number of Purchasing Document,Item Delivery Date,Delivery Schedule Line Counter,Loading Date,Client,Material Staging/Availability Date,Statistics-Relevant Delivery Date
,2022-07-08 00:00:00,4000036837,10,2022-07-24,1,2022-07-08,100,2022-07-08,2022-07-24
,2022-05-18 00:00:00,4000036838,10,2022-07-17,1,2022-05-20,100,2022-05-20,2022-08-01
,2022-06-14 00:00:00,4000036839,10,2022-06-30,1,2022-06-14,100,2022-06-14,2022-06-30
,2022-05-12 00:00:00,4000036840,10,2022-07-08,1,2022-05-12,100,2022-05-12,2022-06-06
,2022-08-12 00:00:00,4000036841,10,2022-08-29,1,2022-08-12,100,2022-08-12,2022-08-29
,2022-03-17 00:00:00,4000036842,10,2022-04-17,1,2022-03-18,100,2022-03-17,2022-04-17
,2022-10-07 00:00:00,4000036843,10,2022-10-24,1,2022-10-07,100,2022-10-07,2022-10-24
,2022-03-17 00:00:00,4000036844,10,2022-04-17,1,2022-03-18,100,2022-03-17,2022-04-17
,2022-06-17 00:00:00,4000036845,10,2022-06-27,1,2022-06-17,100,2022-06-17,2022-06-27
,2022-06-17 00:00:00,4000036845,20,2022-06-27,1,2022-06-17,100,2022-06-17,2022-06-27
,2022-06-03 00:00:00,4000036846,10,2022-06-13,1,2022-06-03,100,2022-06-03,2022-06-13
,2022-06-03 00:00:00,4000036846,20,2022-06-13,1,2022-06-03,100,2022-06-03,2022-06-13
,2022-06-24 00:00:00,4000036847,10,2022-07-02,1,2022-06-24,100,2022-06-24,2022-07-02
,2022-06-24 00:00:00,4000036847,20,2022-07-02,1,2022-06-24,100,2022-06-24,2022-07-02
,2022-06-29 00:00:00,4000036848,10,2022-07-07,1,2022-06-29,100,2022-06-29,2022-07-07
,2022-06-29 00:00:00,4000036848,20,2022-07-07,1,2022-06-29,100,2022-06-29,2022-07-07
,2022-03-25 00:00:00,4000036849,10,2022-03-28,1,2022-03-25,100,2022-03-25,2022-03-28
,2022-06-29 00:00:00,4000036850,10,2022-07-07,1,2022-06-29,100,2022-06-29,2022-07-07
,2022-06-29 00:00:00,4000036850,20,2022-07-07,1,2022-06-29,100,2022-06-29,2022-07-07
,2022-07-04 00:00:00,4000036851,10,2022-07-12,1,2022-07-04,100,2022-07-04,2022-07-12
,2022-07-04 00:00:00,4000036851,20,2022-07-12,1,2022-07-04,100,2022-07-04,2022-07-12
,2022-07-04 00:00:00,4000036852,10,2022-07-12,1,2022-07-04,100,2022-07-04,2022-07-12
,2022-07-04 00:00:00,4000036852,20,2022-07-12,1,2022-07-04,100,2022-07-04,2022-07-12
,2022-03-17 00:00:00,4000036853,10,2022-04-17,1,2022-03-18,100,2022-03-17,2022-04-17
,2022-03-17 00:00:00,4000036854,10,2022-04-17,1,2022-03-18,100,2022-03-17,2022-04-17
,2022-05-09 00:00:00,4000036855,10,2022-06-27,1,2022-05-09,100,2022-05-09,2022-06-27
,2022-05-06 00:00:00,4000036856,10,2022-05-16,1,2022-05-09,100,2022-05-06,2022-05-16
,2022-05-06 00:00:00,4000036856,20,2022-05-16,1,2022-05-09,100,2022-05-06,2022-05-16
,2022-05-03 00:00:00,4000036857,10,2022-06-19,1,2022-05-26,100,2022-05-26,2022-06-19
,2022-05-03 00:00:00,4000036858,10,2022-06-19,1,2022-05-26,100,2022-05-26,2022-06-19
,9999-12-31 00:00:00,4000036859,10,2022-08-10,1,2022-08-03,100,2022-08-02,2022-08-10
,2022-08-02 00:00:00,4000036859,20,2022-08-10,1,2022-08-03,100,2022-08-02,2022-08-10
,2022-06-24 00:00:00,4000036860,10,2022-07-24,1,2022-06-24,100,2022-06-24,2022-07-24
,2022-06-02 00:00:00,4000036861,10,2022-07-17,1,2022-06-21,100,2022-06-21,2022-07-17
,2022-05-04 00:00:00,4000036862,10,2022-06-02,1,2022-05-04,100,2022-05-04,2022-06-02
,9999-12-31 00:00:00,4000036863,10,2022-05-12,1,2022-04-13,100,2022-04-13,2022-05-12
,2022-04-13 00:00:00,4000036863,20,2022-05-12,1,2022-04-13,100,2022-04-13,2022-05-12
,2022-06-09 00:00:00,4000036864,10,2022-05-23,1,2022-04-18,100,2022-04-15,2022-05-23
,2022-11-24 00:00:00,4000036865,10,2023-01-06,1,2022-11-25,100,2022-11-24,2023-01-06
,2022-10-17 00:00:00,4000036865,20,2022-11-29,1,2022-10-18,100,2022-10-17,2022-11-29
,2022-11-24 00:00:00,4000036865,30,2023-01-06,1,2022-11-25,100,2022-11-24,2023-01-06
,2022-10-17 00:00:00,4000036865,40,2022-11-29,1,2022-10-18,100,2022-10-17,2022-11-29
,2022-07-15 00:00:00,4000036866,10,2022-07-23,1,2022-07-15,100,2022-07-15,2022-07-23
,2022-07-15 00:00:00,4000036866,20,2022-07-23,1,2022-07-15,100,2022-07-15,2022-07-23
,2022-04-06 00:00:00,4000036867,10,2022-06-02,1,2022-04-06,100,2022-04-06,2022-06-04
,2022-04-11 00:00:00,4000036868,10,2022-06-07,1,2022-04-11,100,2022-04-11,2022-06-10
,2022-04-18 00:00:00,4000036869,10,2022-06-14,1,2022-04-18,100,2022-04-18,2022-06-15
,2022-04-13 00:00:00,4000036870,10,2022-06-09,1,2022-04-13,100,2022-04-13,2022-06-20
,2022-04-13 00:00:00,4000036870,20,2022-06-09,1,2022-04-13,100,2022-04-13,2022-06-20
,2022-04-01 00:00:00,4000036871,10,2022-04-13,1,2022-04-01,100,2022-04-01,2022-04-13
,2022-04-01 00:00:00,4000036872,10,2022-04-13,1,2022-04-01,100,2022-04-01,2022-04-13
,2022-08-26 00:00:00,4000036873,10,2022-10-22,1,2022-08-26,100,2022-08-26,2022-10-22
,2022-09-02 00:00:00,4000036874,10,2022-10-30,1,2022-09-02,100,2022-09-02,2022-10-30
,2022-05-16 00:00:00,4000036875,10,2022-06-21,1,2022-05-16,100,2022-05-16,2022-06-18
,9999-12-31 00:00:00,4000036876,10,2023-01-04,1,2022-12-19,100,2022-12-19,2023-01-04
,2022-06-21 00:00:00,4000036877,10,2022-07-27,1,2022-06-21,100,2022-06-21,2022-06-25
,2022-06-10 00:00:00,4000036878,10,2022-06-20,1,2022-06-10,100,2022-06-10,2022-06-20
,2022-06-10 00:00:00,4000036878,20,2022-06-20,1,2022-06-10,100,2022-06-10,2022-06-20
,2022-05-27 00:00:00,4000036879,10,2022-06-05,1,2022-05-27,100,2022-05-27,2022-06-05
,2022-05-27 00:00:00,4000036879,20,2022-06-05,1,2022-05-27,100,2022-05-27,2022-06-05
,2022-05-27 00:00:00,4000036880,10,2022-06-05,1,2022-05-27,100,2022-05-27,2022-06-05
,2022-05-23 00:00:00,4000036880,20,2022-05-06,1,2022-04-28,100,2022-04-28,2022-05-06
,2022-04-15 00:00:00,4000036881,10,2022-04-25,1,2022-04-15,100,2022-04-15,2022-04-25
,2022-04-15 00:00:00,4000036881,20,2022-04-25,1,2022-04-15,100,2022-04-15,2022-04-25
,2022-04-20 00:00:00,4000036882,10,2022-04-28,1,2022-04-20,100,2022-04-20,2022-04-28
,2022-04-20 00:00:00,4000036882,20,2022-04-28,1,2022-04-20,100,2022-04-20,2022-04-28
,2022-04-20 00:00:00,4000036883,10,2022-04-28,1,2022-04-20,100,2022-04-20,2022-04-28
,2022-04-20 00:00:00,4000036883,20,2022-04-28,1,2022-04-20,100,2022-04-20,2022-04-28
,2022-06-09 00:00:00,4000036884,10,2022-08-05,1,2022-06-10,100,2022-06-09,2022-08-05
,2022-06-08 00:00:00,4000036884,20,2022-08-05,1,2022-06-09,100,2022-06-08,2022-08-05
,2022-08-04 00:00:00,4000036884,30,2022-08-05,1,2022-08-04,100,2022-08-04,2022-08-05
,2022-06-08 00:00:00,4000036884,40,2022-08-05,1,2022-06-09,100,2022-06-08,2022-08-05
,2022-06-30 00:00:00,4000036885,10,2022-08-27,1,2022-07-01,100,2022-06-30,2022-08-27
,2022-06-23 00:00:00,4000036885,20,2022-08-27,1,2022-08-26,100,2022-08-26,2022-08-27
,2022-08-19 00:00:00,4000036885,30,2022-08-20,1,2022-08-19,100,2022-08-19,2022-08-20
,2022-06-23 00:00:00,4000036885,40,2022-08-27,1,2022-08-26,100,2022-08-26,2022-08-27
,2022-07-21 00:00:00,4000036886,10,2022-09-16,1,2022-07-22,100,2022-07-21,2022-09-16
,2022-07-21 00:00:00,4000036886,20,2022-09-16,1,2022-07-22,100,2022-07-21,2022-09-16
,2022-09-08 00:00:00,4000036886,30,2022-09-09,1,2022-09-08,100,2022-09-08,2022-09-09
,2022-07-21 00:00:00,4000036886,40,2022-09-16,1,2022-07-22,100,2022-07-21,2022-09-16
,2022-07-07 00:00:00,4000036887,10,2022-09-02,1,2022-07-08,100,2022-07-07,2022-09-02
,2022-07-07 00:00:00,4000036887,20,2022-09-02,1,2022-07-08,100,2022-07-07,2022-09-02
,2022-09-15 00:00:00,4000036887,30,2022-09-16,1,2022-09-15,100,2022-09-15,2022-09-16
,2022-07-07 00:00:00,4000036887,40,2022-09-02,1,2022-07-08,100,2022-07-07,2022-09-02
,2022-08-15 00:00:00,4000036888,10,2022-10-10,1,2022-08-16,100,2022-08-15,2022-10-10
,2022-10-07 00:00:00,4000036888,20,2022-10-10,1,2022-10-07,100,2022-10-07,2022-10-10
,2022-10-07 00:00:00,4000036888,30,2022-10-10,1,2022-10-07,100,2022-10-07,2022-10-10
,2022-10-07 00:00:00,4000036888,40,2022-10-10,1,2022-10-07,100,2022-10-07,2022-10-10
,2022-05-06 00:00:00,4000036889,10,2022-05-09,1,2022-05-06,100,2022-05-06,2022-05-09
,2022-05-06 00:00:00,4000036889,20,2022-05-09,1,2022-05-06,100,2022-05-06,2022-05-09
,2022-04-14 00:00:00,4000036890,10,2022-05-30,1,2022-04-18,100,2022-04-14,2022-05-30
,2022-03-23 00:00:00,4000036891,10,2022-05-06,1,2022-03-24,100,2022-03-23,2022-05-06
,2022-03-29 00:00:00,4000036891,20,2022-05-06,1,2022-03-30,100,2022-03-29,2022-05-06
,9999-12-31 00:00:00,4000036892,10,2022-05-13,1,2022-04-08,100,2022-04-07,2022-05-13
,2022-05-12 00:00:00,4000036893,10,2022-06-17,1,2022-05-13,100,2022-05-12,2022-06-17
,2022-04-04 00:00:00,4000036894,10,2022-05-18,1,2022-04-05,100,2022-04-04,2022-05-18
,2022-05-19 00:00:00,4000036895,10,2022-06-24,1,2022-05-20,100,2022-05-19,2022-06-24
,2022-04-11 00:00:00,4000036896,10,2022-05-25,1,2022-04-12,100,2022-04-11,2022-05-25
,2022-04-11 00:00:00,4000036897,10,2022-05-25,1,2022-04-12,100,2022-04-11,2022-05-25
,2022-03-30 00:00:00,4000036898,10,2022-05-12,1,2022-03-30,100,2022-03-30,2022-05-12
,2022-05-13 00:00:00,4000036899,10,2022-04-29,1,2022-04-28,100,2022-04-28,2022-04-29
,2022-04-04 00:00:00,4000036900,10,2022-05-10,1,2022-04-04,100,2022-04-04,2022-05-10
,2022-04-04 00:00:00,4000036900,20,2022-05-10,1,2022-04-04,100,2022-04-04,2022-05-10
,2022-06-10 00:00:00,4000036901,10,2022-06-20,1,2022-06-10,100,2022-06-10,2022-06-20
,2022-06-10 00:00:00,4000036901,20,2022-06-20,1,2022-06-10,100,2022-06-10,2022-06-20
,2022-06-10 00:00:00,4000036902,10,2022-06-20,1,2022-06-10,100,2022-06-10,2022-06-20
,2022-06-10 00:00:00,4000036902,20,2022-06-20,1,2022-06-10,100,2022-06-10,2022-06-20
,2022-06-17 00:00:00,4000036903,10,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-17 00:00:00,4000036903,20,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-05-03 00:00:00,4000036904,10,2022-06-28,1,2022-05-04,100,2022-05-03,2022-06-28
,2022-06-17 00:00:00,4000036905,10,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-17 00:00:00,4000036905,20,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-17 00:00:00,4000036906,10,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-17 00:00:00,4000036906,20,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-17 00:00:00,4000036907,10,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-17 00:00:00,4000036907,20,2022-06-25,1,2022-06-17,100,2022-06-17,2022-06-25
,2022-06-22 00:00:00,4000036908,10,2022-06-30,1,2022-06-22,100,2022-06-22,2022-06-30
,2022-06-22 00:00:00,4000036908,20,2022-06-30,1,2022-06-22,100,2022-06-22,2022-06-30
,2022-06-22 00:00:00,4000036909,10,2022-06-30,1,2022-06-22,100,2022-06-22,2022-06-30
,2022-06-22 00:00:00,4000036909,20,2022-06-30,1,2022-06-22,100,2022-06-22,2022-06-30
,2022-05-15 00:00:00,4000036910,10,2022-06-20,1,2022-05-15,100,2022-05-15,2022-06-20
,2022-05-15 00:00:00,4000036910,20,2022-06-20,1,2022-05-15,100,2022-05-15,2022-06-20
,2022-06-21 00:00:00,4000036911,10,2022-07-05,1,2022-06-20,100,2022-06-20,2022-06-27
,2022-06-20 00:00:00,4000036911,20,2022-07-05,1,2022-06-20,100,2022-06-20,2022-06-27
,2022-05-26 00:00:00,4000036912,10,2022-07-01,1,2022-05-26,100,2022-05-26,2022-07-01
,2022-05-26 00:00:00,4000036912,20,2022-07-01,1,2022-05-26,100,2022-05-26,2022-07-01
,2022-05-30 00:00:00,4000036913,10,2022-07-05,1,2022-05-30,100,2022-05-30,2022-07-05
,2022-05-30 00:00:00,4000036913,20,2022-07-05,1,2022-05-30,100,2022-05-30,2022-07-05
,2022-03-30 00:00:00,4000036914,10,2022-06-08,1,2022-03-31,100,2022-03-30,2022-06-08
,2022-06-07 00:00:00,4000036914,20,2022-06-08,1,2022-06-07,100,2022-06-07,2022-06-08
,2022-03-25 00:00:00,4000036915,10,2022-03-30,1,2022-03-25,100,2022-03-25,2022-03-30
,2022-04-25 00:00:00,4000036916,10,2022-05-01,1,2022-04-25,100,2022-04-25,2022-05-01
,2022-04-26 00:00:00,4000036916,20,2022-05-01,1,2022-04-25,100,2022-04-25,2022-05-01
,2022-04-25 00:00:00,4000036916,30,2022-05-01,1,2022-04-25,100,2022-04-25,2022-05-01
,9999-12-31 00:00:00,4000036917,10,2022-04-10,1,2022-04-01,100,2022-04-01,2022-04-10
,2022-04-01 00:00:00,4000036917,20,2022-04-10,1,2022-04-01,100,2022-04-01,2022-04-10
,2022-04-01 00:00:00,4000036917,30,2022-04-10,1,2022-04-01,100,2022-04-01,2022-04-10
,9999-12-31 00:00:00,4000036918,10,2022-04-17,1,2022-04-08,100,2022-04-08,2022-04-17
,2022-04-08 00:00:00,4000036918,20,2022-04-17,1,2022-04-08,100,2022-04-08,2022-04-17
,2022-04-08 00:00:00,4000036918,30,2022-04-17,1,2022-04-08,100,2022-04-08,2022-04-17
,9999-12-31 00:00:00,4000036919,10,2022-04-24,1,2022-04-15,100,2022-04-15,2022-04-24
,2022-04-15 00:00:00,4000036919,20,2022-04-24,1,2022-04-15,100,2022-04-15,2022-04-24
,2022-04-15 00:00:00,4000036919,30,2022-04-24,1,2022-04-15,100,2022-04-15,2022-04-24
,2022-09-07 00:00:00,4000036920,10,2022-11-02,1,2022-09-08,100,2022-09-07,2022-11-02
,2022-09-07 00:00:00,4000036920,20,2022-11-02,1,2022-09-08,100,2022-09-07,2022-11-02
,2022-10-07 00:00:00,4000036920,30,2022-10-10,1,2022-10-07,100,2022-10-07,2022-10-10
,2022-09-07 00:00:00,4000036920,40,2022-11-02,1,2022-09-08,100,2022-09-07,2022-11-02
,2022-09-14 00:00:00,4000036921,10,2022-11-09,1,2022-09-15,100,2022-09-14,2022-11-09
,2022-09-14 00:00:00,4000036921,20,2022-11-09,1,2022-09-15,100,2022-09-14,2022-11-09
,2022-10-24 00:00:00,4000036921,30,2022-10-25,1,2022-10-24,100,2022-10-24,2022-10-25
,2022-09-14 00:00:00,4000036921,40,2022-11-09,1,2022-09-15,100,2022-09-14,2022-11-09
,2022-10-13 00:00:00,4000036922,10,2022-12-09,1,2022-10-14,100,2022-10-13,2022-12-09
,2022-12-08 00:00:00,4000036922,20,2022-12-09,1,2022-12-08,100,2022-12-08,2022-12-09
,2022-12-08 00:00:00,4000036922,30,2022-12-09,1,2022-12-08,100,2022-12-08,2022-12-09
,2022-12-08 00:00:00,4000036922,40,2022-12-09,1,2022-12-08,100,2022-12-08,2022-12-09
,2022-11-16 00:00:00,4000036923,10,2023-01-12,1,2022-11-17,100,2022-11-16,2023-01-12
,2023-01-11 00:00:00,4000036923,20,2023-01-12,1,2023-01-11,100,2023-01-11,2023-01-12
,2023-01-11 00:00:00,4000036923,30,2023-01-12,1,2023-01-11,100,2023-01-11,2023-01-12
,2023-01-11 00:00:00,4000036923,40,2023-01-12,1,2023-01-11,100,2023-01-11,2023-01-12
,2022-10-18 00:00:00,4000036924,10,2022-12-13,1,2022-10-19,100,2022-10-18,2022-12-13
,2022-10-18 00:00:00,4000036924,20,2022-12-13,1,2022-10-19,100,2022-10-18,2022-12-13
,2023-01-19 00:00:00,4000036924,30,2023-01-20,1,2023-01-19,100,2023-01-19,2023-01-20
,2022-10-18 00:00:00,4000036924,40,2022-12-13,1,2022-10-19,100,2022-10-18,2022-12-13
,2022-12-15 00:00:00,4000036925,10,2023-02-10,1,2022-12-16,100,2022-12-15,2023-02-10
,2023-02-09 00:00:00,4000036925,20,2023-02-10,1,2023-02-09,100,2023-02-09,2023-02-10
,2023-02-09 00:00:00,4000036925,30,2023-02-10,1,2023-02-09,100,2023-02-09,2023-02-10
,2023-02-09 00:00:00,4000036925,40,2023-02-10,1,2023-02-09,100,2023-02-09,2023-02-10
,2022-06-07 00:00:00,4000036926,10,2022-07-13,1,2022-06-07,100,2022-06-07,2022-06-10
,9999-12-31 00:00:00,4000036927,10,2023-02-20,1,2022-12-23,100,2022-12-22,2023-02-20
,2023-02-17 00:00:00,4000036927,20,2023-02-20,1,2023-02-17,100,2023-02-17,2023-02-20
,2023-02-17 00:00:00,4000036927,30,2023-02-20,1,2023-02-17,100,2023-02-17,2023-02-20
,2023-02-17 00:00:00,4000036927,40,2023-02-20,1,2023-02-17,100,2023-02-17,2023-02-20
,2022-07-12 00:00:00,4000036928,10,2022-08-17,1,2022-07-12,100,2022-07-12,2022-06-15
,9999-12-31 00:00:00,4000036929,10,2022-08-15,1,2022-07-15,100,2022-07-15,2022-07-15
,2022-05-25 00:00:00,4000036930,10,2022-07-16,1,2022-06-17,100,2022-06-17,2022-07-16
,2022-06-06 00:00:00,4000036930,20,2022-07-16,1,2022-06-17,100,2022-06-17,2022-07-16
,2022-06-23 00:00:00,4000036931,10,2022-07-22,1,2022-06-23,100,2022-06-23,2022-07-22
,2022-06-23 00:00:00,4000036931,20,2022-07-22,1,2022-06-23,100,2022-06-23,2022-07-22
,2022-04-15 00:00:00,4000036932,10,2022-05-12,2,2022-04-13,100,2022-04-13,2022-05-12
,2022-04-13 00:00:00,4000036932,20,2022-05-12,1,2022-04-13,100,2022-04-13,2022-05-12
,2022-04-15 00:00:00,4000036933,10,2022-05-15,2,2022-04-15,100,2022-04-15,2022-05-12
,2022-04-15 00:00:00,4000036933,20,2022-05-15,1,2022-04-15,100,2022-04-15,2022-05-12
,9999-12-31 00:00:00,4000036934,10,2022-07-03,1,2022-06-03,100,2022-06-03,2022-07-03
,2022-05-19 00:00:00,4000036934,20,2022-07-03,1,2022-06-03,100,2022-06-03,2022-07-03
,9999-12-31 00:00:00,4000036935,10,2022-06-12,1,2022-05-18,100,2022-05-18,2022-06-12
,2022-05-17 00:00:00,4000036935,20,2022-06-12,1,2022-05-18,100,2022-05-18,2022-06-12
,2022-06-16 00:00:00,4000036936,10,2022-07-15,1,2022-06-16,100,2022-06-16,2022-07-15
,2022-06-16 00:00:00,4000036936,20,2022-07-15,1,2022-06-16,100,2022-06-16,2022-07-15
,2022-06-16 00:00:00,4000036937,10,2022-07-15,1,2022-06-16,100,2022-06-16,2022-07-15
,2022-06-16 00:00:00,4000036937,20,2022-07-15,1,2022-06-16,100,2022-06-16,2022-07-15
,2022-05-16 00:00:00,4000036938,10,2022-05-24,2,2022-05-16,100,2022-05-16,2022-05-24
,2022-05-16 00:00:00,4000036938,20,2022-05-24,1,2022-05-16,100,2022-05-16,2022-05-24
,2022-07-01 00:00:00,4000036939,10,2022-07-10,1,2022-07-01,100,2022-07-01,2022-07-10
,2022-07-01 00:00:00,4000036939,20,2022-07-10,1,2022-07-01,100,2022-07-01,2022-07-10
,2022-07-07 00:00:00,4000036940,10,2022-07-15,1,2022-07-07,100,2022-07-07,2022-07-15
,2022-07-07 00:00:00,4000036940,20,2022-07-15,1,2022-07-07,100,2022-07-07,2022-07-15
,2022-07-15 00:00:00,4000036941,10,2022-07-25,1,2022-07-15,100,2022-07-15,2022-07-25
,2022-07-15 00:00:00,4000036941,20,2022-07-25,1,2022-07-15,100,2022-07-15,2022-07-25
,9999-12-31 00:00:00,4000036942,10,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,2022-05-20 00:00:00,4000036942,20,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,2022-05-13 00:00:00,4000036943,10,2022-05-22,1,2022-05-13,100,2022-05-13,2022-05-22
,2022-05-13 00:00:00,4000036943,20,2022-05-22,1,2022-05-13,100,2022-05-13,2022-05-22
,2022-07-07 00:00:00,4000036944,10,2022-07-15,1,2022-07-07,100,2022-07-07,2022-07-15
,2022-07-07 00:00:00,4000036944,20,2022-07-15,1,2022-07-07,100,2022-07-07,2022-07-15
,2022-06-29 00:00:00,4000036945,10,2022-07-07,1,2022-06-29,100,2022-06-29,2022-07-07
,2022-06-29 00:00:00,4000036945,20,2022-07-07,1,2022-06-29,100,2022-06-29,2022-07-07
,2022-07-11 00:00:00,4000036946,10,2022-07-19,1,2022-07-11,100,2022-07-11,2022-07-19
,2022-07-11 00:00:00,4000036946,20,2022-07-19,1,2022-07-11,100,2022-07-11,2022-07-19
,9999-12-31 00:00:00,4000036947,10,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,2022-05-20 00:00:00,4000036947,20,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,9999-12-31 00:00:00,4000036948,10,2022-05-01,1,2022-04-22,100,2022-04-22,2022-05-01
,2022-04-22 00:00:00,4000036948,20,2022-05-01,1,2022-04-22,100,2022-04-22,2022-05-01
,2022-04-22 00:00:00,4000036948,30,2022-05-01,1,2022-04-22,100,2022-04-22,2022-05-01
,9999-12-31 00:00:00,4000036949,10,2022-05-08,1,2022-04-29,100,2022-04-29,2022-05-08
,2022-04-29 00:00:00,4000036949,20,2022-05-08,1,2022-04-29,100,2022-04-29,2022-05-08
,2022-04-29 00:00:00,4000036949,30,2022-05-08,1,2022-04-29,100,2022-04-29,2022-05-08
,9999-12-31 00:00:00,4000036950,10,2022-05-15,1,2022-05-06,100,2022-05-06,2022-05-15
,2022-05-06 00:00:00,4000036950,20,2022-05-15,1,2022-05-06,100,2022-05-06,2022-05-15
,2022-05-06 00:00:00,4000036950,30,2022-05-15,1,2022-05-06,100,2022-05-06,2022-05-15
,9999-12-31 00:00:00,4000036951,10,2022-05-22,1,2022-05-13,100,2022-05-13,2022-05-22
,2022-05-13 00:00:00,4000036951,20,2022-05-22,1,2022-05-13,100,2022-05-13,2022-05-22
,2022-05-13 00:00:00,4000036951,30,2022-05-22,1,2022-05-13,100,2022-05-13,2022-05-22
,9999-12-31 00:00:00,4000036952,10,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,2022-05-20 00:00:00,4000036952,20,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,2022-05-20 00:00:00,4000036952,30,2022-05-29,1,2022-05-20,100,2022-05-20,2022-05-29
,2022-06-01 00:00:00,4000036953,10,2022-07-07,1,2022-06-01,100,2022-06-01,2022-06-07
,2022-07-17 00:00:00,4000036954,10,2022-08-22,1,2022-07-17,100,2022-07-17,2022-06-15
,2022-08-09 00:00:00,4000036955,10,2022-09-14,1,2022-08-09,100,2022-08-09,2022-06-17
,9999-12-31 00:00:00,4000036956,10,2022-05-01,1,2022-04-22,100,2022-04-22,2022-05-01
,2022-04-22 00:00:00,4000036956,20,2022-05-01,1,2022-04-22,100,2022-04-22,2022-05-01
,2022-08-10 00:00:00,4000036957,10,2022-09-15,1,2022-08-10,100,2022-08-10,2022-06-22
,2022-08-15 00:00:00,4000036958,10,2022-09-20,1,2022-08-15,100,2022-08-15,2022-06-30
,2022-06-09 00:00:00,4000036959,10,2022-07-16,1,2022-06-09,100,2022-06-09,2022-06-16
,2022-03-26 00:00:00,4000036960,10,2022-04-05,1,2022-03-26,100,2022-03-26,2022-04-05
,2022-03-26 00:00:00,4000036961,10,2022-04-05,1,2022-03-26,100,2022-03-26,2022-04-05
,2022-03-29 00:00:00,4000036962,10,2022-04-08,1,2022-03-29,100,2022-03-29,2022-04-08
,2022-04-02 00:00:00,4000036963,10,2022-04-12,1,2022-04-02,100,2022-04-02,2022-04-12
,2022-04-02 00:00:00,4000036964,10,2022-04-12,1,2022-04-02,100,2022-04-02,2022-04-12
,2022-04-12 00:00:00,4000036965,10,2022-04-15,1,2022-04-12,100,2022-04-12,2022-04-15
,2022-04-12 00:00:00,4000036965,20,2022-04-15,1,2022-04-12,100,2022-04-12,2022-04-15
,2022-05-02 00:00:00,4000036966,10,2022-05-31,1,2022-05-02,100,2022-05-02,2022-05-31
,2022-03-28 00:00:00,4000036967,10,2022-05-11,1,2022-03-28,100,2022-03-28,2022-05-11
,2022-03-28 00:00:00,4000036968,10,2022-05-11,1,2022-03-28,100,2022-03-28,2022-05-11
,2022-05-24 00:00:00,4000036969,10,2022-07-20,1,2022-05-24,100,2022-05-24,2022-07-20
,2022-04-01 00:00:00,4000036970,10,2022-04-08,1,2022-04-01,100,2022-04-01,2022-04-08
,2022-04-06 00:00:00,4000036971,10,2022-04-06,1,2022-03-24,100,2022-03-24,2022-04-06
,2022-04-01 00:00:00,4000036972,10,2022-05-17,1,2022-04-03,100,2022-04-01,2022-05-17
,2022-05-17 00:00:00,4000036973,10,2022-05-09,1,2022-05-06,100,2022-05-06,2022-05-09
,2022-03-25 00:00:00,4000036974,10,2022-05-10,1,2022-03-27,100,2022-03-25,2022-05-10
,2022-05-10 00:00:00,4000036975,10,2022-05-16,1,2022-05-13,100,2022-05-13,2022-05-16
,,4000018701,1,2022-01-04,1,,100,,2022-01-04
,,4000018702,1,2022-01-11,1,,100,,2022-01-11
,,4000018703,1,2022-01-04,1,,100,,2022-01-04
,,4000018703,2,2022-01-04,1,,100,,2022-01-04
,,4000018703,3,2022-01-04,1,,100,,2022-01-04
,,4000018704,1,2022-01-04,1,,100,,2022-01-04
,,4000018704,2,2022-01-04,1,,100,,2022-01-04
,,4000018704,3,2022-01-04,1,,100,,2022-01-04
,,4000018704,4,2022-01-04,1,,100,,2022-01-04
,,4000018705,1,2022-01-04,1,,100,,2022-01-04
,,4000018705,2,2022-01-04,1,,100,,2022-01-04
,,4000018706,1,2022-01-04,1,,100,,2022-01-04
,,4000018707,1,2022-01-04,1,,100,,2022-01-04
,,4000018708,1,2022-01-04,1,,100,,2022-01-04
,,4000018708,2,2022-01-04,1,,100,,2022-01-04
,,4000018708,3,2022-01-04,1,,100,,2022-01-04
,,4000018708,4,2022-01-04,1,,100,,2022-01-04
,,4000018708,5,2022-01-04,1,,100,,2022-01-04
,,4000018708,6,2022-01-04,1,,100,,2022-01-04
,,4000018709,1,2022-01-04,1,,100,,2022-01-04
,,4000018709,2,2022-01-04,1,,100,,2022-01-04
,,4000018709,3,2022-01-04,1,,100,,2022-01-04
